

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = A or P
#DETECTION P-VALUE = NA
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1426105_a_at	1322.8	P	0.00415039
1426106_a_at	11.8778	A	0.72583
1426107_at	126.732	A	0.303711
1426108_s_at	53.5509	A	0.334473
1426109_a_at	130.955	P	0.0461426
1426110_a_at	87.016	A	0.334473
1426111_x_at	2779.91	P	0.000244141
1426112_a_at	100.641	P	0.0375977
1426113_x_at	43595.2	P	0.000244141
1426114_at	24345	P	0.000244141
1426115_a_at	5.55071	A	0.943848
1426116_at	12.0298	A	0.696289
1426117_a_at	669.366	P	0.000244141
1426118_a_at	3097.51	P	0.00195313
1426119_at	45.6463	A	0.334473
1426120_a_at	43.394	A	0.633789
1426121_at	72.1643	A	0.334473
1426122_a_at	226.985	P	0.0141602
1426123_a_at	1166.52	P	0.000244141
1426124_a_at	5508.22	P	0.000244141
1426125_a_at	382.339	A	0.129639
1426126_a_at	505.01	M	0.0561523
1426127_x_at	128.086	A	0.398926
1426128_a_at	209.356	P	0.0185547
1426129_at	456.754	P	0.0141602
1426130_at	14.2428	A	0.780518
1426131_at	169.843	A	0.246094
1426132_at	2.76374	A	0.953857
1426133_a_at	2408.27	P	0.000244141
1426134_at	1.61113	A	0.888428
1426135_a_at	23.332	A	0.696289
1426136_x_at	112.512	A	0.432373
1426137_at	10.4364	A	0.962402
1426138_a_at	6705.04	P	0.000244141
1426139_a_at	14.8428	A	0.780518
1426140_x_at	4.43627	A	0.888428
1426141_at	64.6674	A	0.246094
1426142_a_at	3.0714	A	0.696289
1426143_at	9.97853	A	0.904785
1426144_x_at	3.19998	A	0.953857
1426145_at	8.46477	A	0.969727
1426146_a_at	150.589	P	0.00585938
1426147_s_at	85.5948	A	0.27417
1426148_at	76.9546	A	0.19458
1426149_at	88.0521	A	0.0805664
1426150_at	94.7024	A	0.27417
1426151_a_at	56.9256	A	0.398926
1426152_a_at	45.3901	A	0.533936
1426153_a_at	2.82015	A	0.962402
1426154_s_at	12.7195	A	0.981445
1426155_a_at	9.45401	A	0.5
1426156_at	8.12517	A	0.870361
1426157_a_at	6.2621	A	0.943848
1426158_at	3965.87	P	0.000244141
1426159_x_at	49916.7	P	0.000244141
1426160_a_at	1713.48	P	0.000244141
1426161_at	7.46142	A	0.633789
1426162_a_at	71721.5	P	0.000244141
1426163_x_at	52963.7	P	0.00585938
1426164_a_at	1007.69	P	0.000244141
1426165_a_at	1644.11	P	0.000244141
1426166_at	128.832	A	0.129639
1426167_a_at	1910.53	P	0.000244141
1426168_a_at	44028.8	P	0.000244141
1426169_a_at	507.156	P	0.000732422
1426170_a_at	1015.13	P	0.000244141
1426171_x_at	12.7457	A	0.696289
1426172_a_at	102.184	A	0.27417
1426173_at	21.5948	A	0.633789
1426174_s_at	45.0277	A	0.334473
1426175_a_at	12.904	A	0.567627
1426176_a_at	52.0516	A	0.171387
1426177_a_at	25.8885	A	0.601074
1426178_at	3.13462	A	0.99585
1426179_a_at	149.548	A	0.067627
1426180_a_at	209.823	P	0.0375977
1426181_a_at	2071.72	P	0.000244141
1426182_a_at	65.2706	A	0.246094
1426183_a_at	108.92	A	0.303711
1426184_a_at	4992.14	P	0.000244141
1426185_at	8.45069	A	0.850342
1426186_a_at	12.3777	A	0.919434
1426187_a_at	5207.51	P	0.000244141
1426188_s_at	69.8323	A	0.0805664
1426189_at	43.3152	A	0.466064
1426190_at	177.93	A	0.149658
1426191_a_at	460.565	P	0.0185547
1426192_at	215.826	P	0.0239258
1426193_at	398.027	P	0.00195313
1426194_x_at	7.68113	A	0.567627
1426195_a_at	19583.8	P	0.000244141
1426196_at	86.9677	A	0.19458
1426197_at	4.38249	A	0.904785
1426198_at	1.86498	A	0.976074
1426199_x_at	1.34613	A	0.953857
1426200_at	7.92279	A	0.366211
1426201_at	6.75537	A	0.870361
1426202_at	7.44972	A	0.665527
1426203_at	133.467	A	0.0778809
1426204_a_at	32.0768	A	0.334473
1426205_at	17842.3	P	0.000244141
1426206_at	62.842	A	0.5
1426207_at	4907.84	P	0.000244141
1426208_x_at	22.2304	A	0.466064
1426209_at	2307.62	P	0.000244141
1426210_x_at	1403.67	P	0.000732422
1426211_at	387.298	P	0.000244141
1426212_s_at	1808.93	P	0.00805664
1426213_at	3664.89	P	0.000244141
1426214_at	503.188	P	0.0185547
1426215_at	360.698	P	0.000244141
1426216_at	1806.05	P	0.000244141
1426217_at	638.864	P	0.0239258
1426218_at	317.993	P	0.000244141
1426219_at	14548.6	P	0.000244141
1426220_at	308.85	P	0.00292969
1426221_at	2190.08	P	0.000732422
1426222_s_at	173.584	P	0.0141602
1426223_at	1528.78	P	0.00195313
1426224_x_at	8.97998	A	0.919434
1426225_at	34.8354	A	0.219482
1426226_at	1425.86	P	0.000244141
1426227_s_at	621.204	P	0.000244141
1426228_at	1.05216	A	0.780518
1426229_s_at	7.39245	A	0.398926
1426230_at	131.714	M	0.0561523
1426231_at	86.2093	A	0.398926
1426232_at	531.82	P	0.000244141
1426233_at	1013.72	P	0.000732422
1426234_s_at	2196.47	P	0.000244141
1426235_a_at	2733.04	P	0.000244141
1426236_a_at	19095.9	P	0.000244141
1426237_at	1161.47	P	0.000244141
1426238_at	22.3186	A	0.601074
1426239_s_at	5724.31	P	0.000244141
1426240_at	5486.68	P	0.000244141
1426241_a_at	155.84	A	0.432373
1426242_at	1091.27	P	0.00415039
1426243_at	26.3372	A	0.633789
1426244_at	745.071	P	0.000244141
1426245_s_at	2760.4	P	0.000244141
1426246_at	1199.08	P	0.000244141
1426247_at	5879.58	P	0.000244141
1426248_at	1718.31	P	0.00195313
1426249_at	2725.09	P	0.000732422
1426250_s_at	936.961	P	0.00195313
1426251_at	15.2238	A	0.888428
1426252_a_at	2.62515	A	0.870361
1426253_at	899.031	P	0.000732422
1426254_at	2334.35	P	0.000244141
1426255_at	4.19379	A	0.5
1426256_at	7917.49	P	0.000244141
1426257_a_at	11138.2	P	0.000244141
1426258_at	4779.56	P	0.000244141
1426259_at	708.128	P	0.000244141
1426260_a_at	513.441	P	0.000244141
1426261_s_at	122.126	A	0.067627
1426262_at	763.408	P	0.000732422
1426263_at	85.5258	A	0.219482
1426264_at	1867.81	P	0.000244141
1426265_x_at	1679.69	P	0.000244141
1426266_s_at	6752.24	P	0.000244141
1426267_at	315.904	P	0.000732422
1426268_at	7.78666	A	0.953857
1426269_at	3088.21	P	0.000244141
1426270_at	1708.99	P	0.000732422
1426271_at	3117.59	P	0.000244141
1426272_at	331.019	P	0.0012207
1426273_at	105.266	A	0.171387
1426274_at	200.536	P	0.0375977
1426275_a_at	1736.05	P	0.000244141
1426276_at	518.686	P	0.000244141
1426277_at	1668.92	P	0.000244141
1426278_at	30913.4	P	0.000244141
1426279_at	2701.74	P	0.000732422
1426280_at	80.0912	A	0.432373
1426281_at	45.5756	A	0.432373
1426282_at	16.7997	A	0.398926
1426283_at	51.3426	A	0.171387
1426284_at	11.5052	A	0.567627
1426285_at	10.8581	A	0.780518
1426286_at	1026.27	P	0.00585938
1426287_at	130.013	M	0.0561523
1426288_at	28.3659	A	0.19458
1426289_at	5541.38	P	0.000244141
1426290_at	1153.22	P	0.000244141
1426291_at	316.5	P	0.000732422
1426292_at	749.307	P	0.0141602
1426293_at	400.592	P	0.000244141
1426294_at	15.9407	A	0.466064
1426295_at	16.3835	A	0.533936
1426296_at	426.185	P	0.0185547
1426297_at	1307.6	P	0.00585938
1426298_at	128.094	A	0.111572
1426299_at	1339.47	P	0.000244141
1426300_at	468.788	P	0.000244141
1426301_at	213.273	P	0.0107422
1426302_at	27.1167	A	0.665527
1426303_at	259.298	P	0.00805664
1426304_x_at	645.388	P	0.0012207
1426305_at	228.539	A	0.366211
1426306_a_at	255.368	P	0.0107422
1426307_at	5540.67	P	0.000244141
1426308_at	54.8456	A	0.303711
1426309_at	49.6446	A	0.633789
1426310_at	731.433	P	0.000732422
1426311_s_at	807.328	P	0.00805664
1426312_at	5239.65	P	0.000244141
1426313_at	4560.01	P	0.000244141
1426314_at	121.783	P	0.0185547
1426315_a_at	456.528	P	0.000732422
1426316_at	308.387	P	0.000244141
1426317_at	182.064	A	0.0805664
1426318_at	2.1858	A	0.932373
1426319_at	52.3058	A	0.171387
1426320_at	138.262	A	0.219482
1426321_at	64.3817	A	0.366211
1426322_a_at	50.8548	A	0.5
1426323_x_at	3272.19	P	0.000244141
1426324_at	6677.05	P	0.000244141
1426325_at	76.4519	A	0.0952148
1426326_at	2523.22	P	0.000244141
1426327_s_at	1290.82	P	0.000244141
1426328_a_at	7.88317	A	0.969727
1426329_s_at	73.3468	A	0.067627
1426330_at	102.106	A	0.067627
1426331_a_at	940.737	P	0.0107422
1426332_a_at	11.6772	A	0.888428
1426333_a_at	1325.49	P	0.000732422
1426334_a_at	501.659	P	0.0239258
1426335_at	13.2851	A	0.943848
1426336_at	28.7652	A	0.533936
1426337_a_at	23.6303	A	0.326172
1426338_a_at	36.0744	A	0.334473
1426339_at	40.7745	A	0.398926
1426340_at	5.27678	A	0.98584
1426341_at	10.9194	A	0.969727
1426342_at	17809.7	P	0.000244141
1426343_at	5977.54	P	0.000244141
1426344_at	886.195	P	0.000732422
1426345_at	232.478	P	0.00195313
1426346_at	241.888	A	0.171387
1426347_at	2358.81	P	0.00195313
1426348_at	7.92986	A	0.850342
1426349_s_at	3730.59	P	0.000244141
1426350_at	2316.11	P	0.000244141
1426351_at	16166.6	P	0.000244141
1426352_s_at	227.698	P	0.00195313
1426353_at	4720.77	P	0.000244141
1426354_at	1745.56	P	0.00585938
1426355_a_at	6439.87	P	0.000244141
1426356_at	1030.87	P	0.000244141
1426357_at	975.942	P	0.00415039
1426358_at	1909.53	P	0.000244141
1426359_at	2411.52	P	0.000244141
1426360_at	2114.3	P	0.00195313
1426361_at	1760.96	P	0.000244141
1426362_at	42.0967	A	0.398926
1426363_x_at	141.47	A	0.0952148
1426364_at	1275.42	P	0.00292969
1426365_at	2281.26	P	0.000732422
1426366_at	2199.31	P	0.000244141
1426367_at	1022.06	P	0.000244141
1426368_at	32.7781	A	0.601074
1426369_at	3651.72	P	0.000244141
1426370_at	2568.12	P	0.000244141
1426371_at	4652.42	P	0.000244141
1426372_a_at	1335.71	P	0.000732422
1426373_at	1241.24	P	0.000732422
1426374_at	2557.98	P	0.0012207
1426375_s_at	804.874	P	0.00195313
1426376_at	1076.37	P	0.000244141
1426377_at	1736.62	P	0.000244141
1426378_at	13209.2	P	0.000244141
1426379_at	7467.39	P	0.000244141
1426380_at	14011	P	0.000244141
1426381_at	1251.09	P	0.000244141
1426382_at	3414.18	P	0.000244141
1426383_at	396.988	A	0.0805664
1426384_a_at	15962.1	P	0.000244141
1426385_x_at	31751.9	P	0.000244141
1426386_at	4389.65	P	0.000244141
1426387_x_at	3418.91	P	0.00805664
1426388_s_at	716.141	P	0.0239258
1426389_at	190.089	P	0.00805664
1426390_a_at	40797.9	P	0.000244141
1426391_at	46.2247	A	0.432373
1426392_a_at	48949.6	P	0.000244141
1426393_a_at	40296.7	P	0.000244141
1426394_at	6481.53	P	0.000244141
1426395_s_at	2116.34	P	0.000244141
1426396_at	9216.31	P	0.000244141
1426397_at	15252.5	P	0.000732422
1426398_at	2057.04	P	0.000732422
1426399_at	55.715	A	0.432373
1426400_a_at	15180.1	P	0.000244141
1426401_at	4786.73	P	0.000244141
1426402_at	6666.88	P	0.000244141
1426403_at	562.651	P	0.000244141
1426404_a_at	2927.23	P	0.00292969
1426405_at	124.134	A	0.0805664
1426406_at	2513.47	P	0.000244141
1426407_at	11654.5	P	0.000244141
1426408_at	1745.2	P	0.000244141
1426409_at	180.707	A	0.129639
1426410_at	2729.57	P	0.000244141
1426411_a_at	825.995	P	0.000244141
1426412_at	48.3754	A	0.466064
1426413_at	2.06842	A	0.780518
1426414_a_at	5540.22	P	0.000244141
1426415_a_at	810.472	P	0.0107422
1426416_a_at	6053.15	P	0.000732422
1426417_at	268.035	P	0.000732422
1426418_at	16.0468	A	0.919434
1426419_at	2665.48	P	0.000732422
1426420_at	293.493	P	0.00805664
1426421_s_at	736.978	P	0.000244141
1426422_at	598.621	P	0.000244141
1426423_at	2296.3	P	0.000244141
1426424_at	492.065	P	0.00292969
1426425_at	10428.1	P	0.000244141
1426426_at	5515.62	P	0.000244141
1426427_at	787.249	P	0.000244141
1426428_at	1522.83	P	0.000244141
1426429_at	197.747	P	0.0141602
1426430_at	449.216	M	0.0561523
1426431_at	514.17	P	0.0141602
1426432_a_at	116.661	A	0.246094
1426433_at	12.4768	A	0.904785
1426434_at	1429.47	P	0.000244141
1426435_at	1366.69	P	0.000244141
1426436_at	1502.12	P	0.0185547
1426437_s_at	2947.14	P	0.000244141
1426438_at	36.9261	A	0.171387
1426439_at	110.304	P	0.0302734
1426440_at	1998.77	P	0.000732422
1426441_at	293.11	P	0.0141602
1426442_at	4.27729	A	0.780518
1426443_at	436.173	M	0.0561523
1426444_at	609.374	A	0.246094
1426445_at	6011.71	P	0.000244141
1426446_at	100.335	A	0.129639
1426447_at	1566.78	P	0.000244141
1426448_at	565.176	P	0.000244141
1426449_a_at	1572.82	P	0.000244141
1426450_at	2761.84	P	0.000244141
1426451_at	872.362	P	0.000244141
1426452_a_at	4.51268	A	0.962402
1426453_at	2951.22	P	0.000244141
1426454_at	47952.9	P	0.000244141
1426455_at	803.447	P	0.000244141
1426456_a_at	1595.5	P	0.000244141
1426457_at	5236.14	P	0.000244141
1426458_at	417.825	P	0.000244141
1426459_s_at	3824.92	P	0.000244141
1426460_a_at	808.38	P	0.000244141
1426461_at	1227.96	P	0.00415039
1426462_at	556.909	P	0.000244141
1426463_at	342.802	P	0.0141602
1426464_at	46.1537	A	0.850342
1426465_at	1162.43	P	0.000244141
1426466_s_at	39.9704	A	0.601074
1426467_s_at	1058.8	P	0.000244141
1426468_at	929.69	P	0.0012207
1426469_a_at	2154.41	P	0.000244141
1426470_at	26.0686	A	0.72583
1426471_at	2336.41	P	0.000244141
1426472_at	107.224	P	0.00292969
1426473_at	9951.99	P	0.000244141
1426474_at	1108.65	P	0.0012207
1426475_at	3356.14	P	0.0012207
1426476_at	9290.7	P	0.000244141
1426477_at	5466.73	P	0.000244141
1426478_at	1183.74	P	0.000244141
1426479_a_at	737.207	P	0.00585938
1426480_at	2921.95	P	0.000244141
1426481_at	1826.11	P	0.000244141
1426482_at	2990.44	P	0.000244141
1426483_at	1972.39	P	0.000244141
1426484_at	981.767	P	0.000244141
1426485_at	4657.45	P	0.000244141
1426486_at	4403.9	P	0.000244141
1426487_a_at	2640.51	P	0.000244141
1426488_at	1227.21	P	0.0107422
1426489_s_at	2360.56	P	0.00195313
1426490_at	1823.59	P	0.000244141
1426491_at	1741.95	P	0.000244141
1426492_at	845.544	P	0.0141602
1426493_a_at	113.542	A	0.334473
1426494_at	926.842	P	0.000244141
1426495_at	1895.45	P	0.000244141
1426496_at	2011.6	P	0.00415039
1426497_at	378.063	P	0.00415039
1426498_at	152.916	P	0.000732422
1426499_at	1949.89	P	0.000244141
1426500_at	678.54	P	0.000244141
1426501_a_at	11.2244	A	0.888428
1426502_s_at	1059.29	P	0.0012207
1426503_a_at	890.848	P	0.000244141
1426504_a_at	594.637	P	0.000244141
1426505_at	4177.85	P	0.000244141
1426506_at	182.67	A	0.149658
1426507_at	201.926	M	0.0561523
1426508_at	181.221	A	0.111572
1426509_s_at	49.6322	A	0.696289
1426510_at	303.509	P	0.000732422
1426511_at	60.4541	A	0.27417
1426512_at	2.11622	A	0.981445
1426513_at	303.342	P	0.0012207
1426514_at	15.9218	A	0.780518
1426515_a_at	2025.63	P	0.000244141
1426516_a_at	2312.12	P	0.000732422
1426517_at	93.8195	A	0.219482
1426518_at	763.858	P	0.00585938
1426519_at	2694.27	P	0.000244141
1426520_at	79.5988	P	0.0461426
1426521_at	605.387	P	0.00195313
1426522_at	6442.54	P	0.000244141
1426523_a_at	1575.49	P	0.000244141
1426524_at	2561.2	P	0.000244141
1426525_at	3050.62	P	0.000244141
1426526_s_at	100.48	P	0.0375977
1426527_at	1130.08	P	0.000732422
1426528_at	112.097	A	0.219482
1426529_a_at	10529.2	P	0.000244141
1426530_a_at	892.536	P	0.000244141
1426531_at	3734.99	P	0.000244141
1426532_at	1632.82	P	0.000244141
1426533_at	6977.23	P	0.000244141
1426534_a_at	918.938	P	0.00292969
1426535_at	2415.99	P	0.000244141
1426536_at	1020.66	P	0.000244141
1426537_at	330.35	P	0.0185547
1426538_a_at	1787.7	P	0.000244141
1426539_at	145.534	A	0.0952148
1426540_at	570.091	P	0.0141602
1426541_a_at	1444.88	P	0.000244141
1426542_at	323.165	P	0.000732422
1426543_x_at	516.287	P	0.000244141
1426544_a_at	1405.55	P	0.000244141
1426545_at	1006.72	P	0.000244141
1426546_at	262.811	A	0.0952148
1426547_at	2.3228	A	0.932373
1426548_a_at	976.347	P	0.000244141
1426549_at	151.883	A	0.219482
1426550_at	29.2593	A	0.80542
1426551_at	100.496	A	0.5
1426552_a_at	4.30772	A	0.828613
1426553_at	2096.91	P	0.00292969
1426554_a_at	24446.8	P	0.000244141
1426555_at	1656.1	P	0.0107422
1426556_at	1390.66	P	0.000244141
1426557_at	152.099	A	0.171387
1426558_x_at	7416.61	P	0.000244141
1426559_at	4038.06	P	0.000244141
1426560_a_at	60.3276	M	0.0561523
1426561_a_at	63.278	A	0.149658
1426562_a_at	24.0641	A	0.753906
1426563_at	131.084	A	0.0805664
1426564_at	569.091	P	0.000244141
1426565_at	85.8643	P	0.0302734
1426566_s_at	91.6067	A	0.19458
1426567_a_at	372.722	P	0.0185547
1426568_at	512.349	P	0.0012207
1426569_a_at	60.5134	P	0.0375977
1426570_a_at	8.32528	A	0.943848
1426571_at	29.9313	A	0.601074
1426572_at	4666.06	P	0.000244141
1426573_at	1805.93	P	0.000244141
1426574_a_at	1069.94	P	0.000244141
1426575_at	3426.83	P	0.000732422
1426576_at	4322.53	P	0.0012207
1426577_a_at	1508.67	P	0.000732422
1426578_s_at	785.395	P	0.000244141
1426579_at	2119.83	P	0.000732422
1426580_at	1811.83	P	0.000732422
1426581_at	3500.54	P	0.000244141
1426582_at	1291.07	P	0.000244141
1426583_at	3387.97	P	0.000244141
1426584_a_at	1581.81	P	0.000244141
1426585_s_at	7180.82	P	0.000244141
1426586_at	5005.62	P	0.000244141
1426587_a_at	7261.42	P	0.000244141
1426588_at	89.3901	A	0.398926
1426589_at	428.957	P	0.000244141
1426590_at	1026.71	P	0.000244141
1426591_at	162.836	A	0.27417
1426592_a_at	1105.59	P	0.00415039
1426593_a_at	3977.5	P	0.000244141
1426594_at	1224.73	P	0.000244141
1426595_at	56.7754	A	0.246094
1426596_a_at	2167.91	P	0.000244141
1426597_s_at	259.04	A	0.0952148
1426598_at	2.74032	A	0.80542
1426599_a_at	8993.49	P	0.000244141
1426600_at	7330.57	P	0.000244141
1426601_at	688.376	A	0.0805664
1426602_at	2362.49	P	0.000732422
1426603_at	660.657	P	0.00292969
1426604_at	3340.86	P	0.000244141
1426605_at	352.779	P	0.000244141
1426606_at	124.88	A	0.067627
1426607_at	358.269	P	0.000244141
1426608_at	83.6038	A	0.219482
1426609_at	2466.03	P	0.000244141
1426610_a_at	439.081	P	0.000732422
1426611_at	12529.4	P	0.000244141
1426612_at	10836.9	P	0.000244141
1426613_a_at	8885.79	P	0.000244141
1426614_at	3534.13	P	0.00585938
1426615_s_at	735.816	P	0.000244141
1426616_at	2.66855	A	0.601074
1426617_a_at	12.3855	A	0.780518
1426618_a_at	1098.76	P	0.0375977
1426619_at	115.095	P	0.0141602
1426620_at	605.252	P	0.000732422
1426621_a_at	38.8344	A	0.19458
1426622_a_at	5.58033	A	0.919434
1426623_a_at	1505.98	P	0.000244141
1426624_a_at	4432.98	P	0.000244141
1426625_at	582.73	P	0.00585938
1426626_at	3368.47	P	0.000244141
1426627_at	594.088	P	0.000732422
1426628_at	2511.45	P	0.000244141
1426629_at	1405.56	P	0.000244141
1426630_at	2120.84	P	0.0012207
1426631_at	730.05	P	0.000244141
1426632_at	268.051	P	0.00415039
1426633_s_at	104.249	A	0.067627
1426634_at	6.0621	A	0.72583
1426635_at	784.856	P	0.0141602
1426636_a_at	60.9507	M	0.0649414
1426637_a_at	11.6791	A	0.953857
1426638_at	28.1581	A	0.5
1426639_a_at	8.45125	A	0.665527
1426640_s_at	1176.46	P	0.000732422
1426641_at	348.163	P	0.00195313
1426642_at	157.402	P	0.0239258
1426643_at	1699.28	P	0.000244141
1426644_at	1735.03	P	0.000244141
1426645_at	29176.6	P	0.000244141
1426646_at	2156.8	P	0.000244141
1426647_at	311.124	A	0.067627
1426648_at	2751.76	P	0.000244141
1426649_at	53.7547	A	0.111572
1426650_at	2.8978	A	0.828613
1426651_at	1861.33	P	0.000244141
1426652_at	3412.25	P	0.000244141
1426653_at	3630.6	P	0.000732422
1426654_at	1363.51	P	0.00195313
1426655_a_at	700.173	P	0.000732422
1426656_at	1294.99	P	0.000244141
1426657_s_at	4899.64	P	0.000244141
1426658_x_at	5622.17	P	0.000732422
1426659_a_at	64065.9	P	0.000244141
1426660_x_at	68773.4	P	0.000244141
1426661_at	77421	P	0.000244141
1426662_at	8082.8	P	0.000244141
1426663_s_at	6.21981	A	0.753906
1426664_x_at	13.3745	A	0.696289
1426665_at	1130.68	P	0.00585938
1426666_a_at	1383	P	0.000732422
1426667_a_at	927.922	P	0.0141602
1426668_at	2917.12	P	0.000244141
1426669_at	632.895	P	0.0302734
1426670_at	27.0511	A	0.567627
1426671_a_at	10218.4	P	0.000244141
1426672_at	475.407	P	0.0461426
1426673_at	60.4091	A	0.303711
1426674_at	4239.08	P	0.000244141
1426675_at	3506.87	P	0.000244141
1426676_s_at	6208.21	P	0.000244141
1426677_at	8097.11	P	0.000244141
1426678_at	3725.63	P	0.000732422
1426679_at	9563.65	P	0.000244141
1426680_at	627.361	P	0.0185547
1426681_at	585.96	P	0.000244141
1426682_at	7025.07	P	0.000244141
1426683_at	4594.52	P	0.000244141
1426684_at	1984.07	P	0.000244141
1426685_a_at	3959.11	P	0.000244141
1426686_s_at	1565.23	P	0.000244141
1426687_at	376.646	P	0.000244141
1426688_at	10641.9	P	0.000244141
1426689_s_at	5310.86	P	0.000244141
1426690_a_at	3116.56	P	0.000244141
1426691_at	853.153	P	0.00805664
1426692_at	738.442	P	0.00805664
1426693_x_at	1340.12	P	0.000244141
1426694_at	1864.83	P	0.000244141
1426695_at	213.787	P	0.00415039
1426696_at	4401.99	P	0.000244141
1426697_a_at	479.596	P	0.00805664
1426698_a_at	8664.97	P	0.000244141
1426699_at	376.945	P	0.00292969
1426700_a_at	530.709	P	0.000244141
1426701_at	1325.21	P	0.000244141
1426702_at	37.863	A	0.246094
1426703_at	2585.08	P	0.00292969
1426704_at	87.4335	A	0.129639
1426705_s_at	4444.22	P	0.000244141
1426706_s_at	17.9241	A	0.601074
1426707_at	1494.92	P	0.000244141
1426708_at	1128.36	P	0.000732422
1426709_a_at	1737.37	P	0.000244141
1426710_at	10460.2	P	0.000244141
1426711_at	624.852	P	0.000244141
1426712_at	3.69187	A	0.953857
1426713_s_at	3177.64	P	0.000244141
1426714_at	6.12999	A	0.919434
1426715_s_at	10.339	A	0.633789
1426716_at	597.283	P	0.0302734
1426717_at	2692.32	P	0.000244141
1426718_at	3791.68	P	0.000244141
1426719_at	550.794	P	0.000732422
1426720_at	76.2735	P	0.0239258
1426721_s_at	1277.59	P	0.00585938
1426722_at	7476.24	P	0.000244141
1426723_at	902.287	P	0.000244141
1426724_at	149.061	P	0.000732422
1426725_s_at	19557.8	P	0.000244141
1426726_at	978.193	P	0.000244141
1426727_s_at	746.252	P	0.00415039
1426728_x_at	483.023	P	0.00805664
1426729_at	84.397	A	0.398926
1426730_a_at	5.37148	A	0.888428
1426731_at	170.51	A	0.5
1426732_at	95.3751	A	0.067627
1426733_at	1824.98	P	0.000244141
1426734_at	102.908	A	0.0805664
1426735_at	1781.84	P	0.000244141
1426736_at	6664.66	P	0.000244141
1426737_at	668.295	P	0.000244141
1426738_at	1248.85	P	0.00195313
1426739_at	1791.58	P	0.000244141
1426740_s_at	582.837	P	0.000244141
1426741_a_at	1681.47	P	0.00195313
1426742_at	21511.6	P	0.000244141
1426743_at	474.554	P	0.000732422
1426744_at	3342.9	P	0.000244141
1426745_at	2176.88	A	0.067627
1426746_at	1623.41	P	0.000732422
1426747_at	1369.02	P	0.000244141
1426748_s_at	379.243	P	0.000244141
1426749_at	3583.05	P	0.000244141
1426750_at	481.205	P	0.0239258
1426751_s_at	1915.78	P	0.000244141
1426752_at	1692.3	P	0.000244141
1426753_at	323.699	P	0.00195313
1426754_x_at	13.5608	A	0.665527
1426755_at	42.9607	A	0.696289
1426756_at	1205.05	P	0.000732422
1426757_at	1044.68	P	0.0012207
1426758_s_at	17.9099	A	0.633789
1426759_at	514.062	P	0.000244141
1426760_at	2105.1	P	0.000244141
1426761_at	1623.34	P	0.000244141
1426762_s_at	4641.88	P	0.000244141
1426763_at	1988.69	P	0.000244141
1426764_at	1734.98	P	0.000732422
1426765_at	3759.31	P	0.000244141
1426766_at	12.351	A	0.567627
1426767_at	373.219	A	0.0952148
1426768_at	172.098	A	0.398926
1426769_s_at	1700.78	P	0.000732422
1426770_at	498.288	P	0.000244141
1426771_at	446.936	P	0.000244141
1426772_x_at	45164.9	P	0.000244141
1426773_at	731.375	P	0.00195313
1426774_at	891.274	P	0.000244141
1426775_s_at	492.999	P	0.00292969
1426776_at	1165.14	P	0.000244141
1426777_a_at	788.845	P	0.000732422
1426778_at	743.02	P	0.00292969
1426779_x_at	486.672	P	0.00292969
1426780_at	475.294	P	0.000244141
1426781_at	678.663	P	0.00195313
1426782_at	405.626	P	0.00292969
1426783_at	1824.27	P	0.000244141
1426784_at	7.20288	A	0.870361
1426785_s_at	3277.73	P	0.000732422
1426786_s_at	393.427	P	0.0185547
1426787_at	302.732	P	0.000244141
1426788_a_at	11883.2	P	0.000244141
1426789_s_at	6986.63	P	0.000244141
1426790_at	9902.05	P	0.000244141
1426791_at	17.3971	A	0.780518
1426792_s_at	20.7605	A	0.989258
1426793_a_at	49507.4	P	0.000244141
1426794_at	1825.67	P	0.000732422
1426795_at	64.9855	A	0.5
1426796_at	986.581	P	0.000244141
1426797_at	942.171	P	0.000244141
1426798_a_at	8313.67	P	0.000244141
1426799_at	24930	P	0.000244141
1426800_at	58.7135	A	0.171387
1426801_at	1099.35	P	0.000244141
1426802_at	376.646	P	0.00415039
1426803_at	1521.2	P	0.0012207
1426804_at	3900.25	P	0.000244141
1426805_at	1068.03	P	0.000244141
1426806_at	12728.4	P	0.000244141
1426807_at	404.65	P	0.000244141
1426808_at	6000.02	P	0.000244141
1426809_at	533.259	A	0.111572
1426810_at	3780.04	P	0.000244141
1426811_at	191.52	P	0.00292969
1426812_a_at	609.139	P	0.000244141
1426813_at	2911.47	P	0.000244141
1426814_at	1799.89	P	0.000244141
1426815_s_at	2995.48	P	0.0012207
1426816_at	461.002	P	0.00415039
1426817_at	14224.1	P	0.000244141
1426818_at	7.14846	A	0.919434
1426819_at	5551.74	P	0.000244141
1426820_at	5490.06	P	0.000244141
1426821_at	1241.92	P	0.000244141
1426822_at	809.997	P	0.000732422
1426823_s_at	4258.1	P	0.000244141
1426824_at	1328.65	P	0.000244141
1426825_at	1240.79	P	0.00805664
1426826_at	2711.23	P	0.000244141
1426827_at	4680.04	P	0.000244141
1426828_at	307.63	P	0.0185547
1426829_at	3645.84	P	0.000732422
1426830_a_at	4976.12	P	0.000244141
1426831_at	2603.61	P	0.000244141
1426832_at	1011.27	P	0.000732422
1426833_at	2518.33	P	0.000732422
1426834_s_at	522.958	P	0.000244141
