

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = A or P
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1434479_at	49.3	A	0.601074
1434481_at	693.1	P	0.001221
1434483_at	949.7	P	0.030273
1434484_at	51.6	A	0.334473
1434485_a_at	774.3	P	0.000732
1434486_x_at	850.6	P	0.000732
1434487_at	2557.4	P	0.000244
1434489_at	209.9	P	0.001953
1434491_a_at	5827.2	P	0.000732
1434496_at	257.7	A	0.111572
1434499_a_at	599.9	P	0.000244
1434500_at	77.1	A	0.149658
1434502_x_at	48.7	A	0.19458
1434503_s_at	473.9	P	0.001953
1434507_at	1180.5	P	0.000244
1434510_at	3.5	A	0.601074
1434511_at	316.8	P	0.000244
1434512_x_at	2735.5	P	0.001953
1434513_at	2419.3	P	0.000244
1434514_at	1223.3	P	0.00293
1434515_at	949.2	P	0.001953
1434516_at	407.5	P	0.000244
1434517_at	613.6	P	0.000732
1434518_at	435.9	P	0.000244
1434523_x_at	22286.4	P	0.000244
1434528_at	20.6	A	0.533936
1434529_x_at	2007	P	0.000244
1434533_x_at	5	A	0.780518
1434537_at	553	P	0.005859
1434538_x_at	2779.8	P	0.000244
1434540_a_at	6999	P	0.000244
1434541_x_at	6178.9	P	0.000244
1434542_at	67.7	A	0.171387
1434543_a_at	4686.2	P	0.000244
1434544_at	1776	P	0.005859
1434545_x_at	2321.5	P	0.005859
1434546_at	1052.6	P	0.000244
1434547_at	117	P	0.023926
1434549_at	291.4	P	0.001953
1434551_at	2065	P	0.000244
1434552_at	183.5	A	0.129639
1434553_at	5.4	A	0.633789
1434554_at	72.7	P	0.000244
1434555_at	2458.1	P	0.000244
1434557_at	7.1	A	0.904785
1434560_at	101.5	A	0.303711
1434561_at	1806.4	P	0.000244
1434563_at	23.7	A	0.567627
1434569_at	957.5	P	0.000244
1434575_at	118.1	P	0.037598
1434578_x_at	7085.9	P	0.000244
1434579_x_at	4489.8	P	0.000244
1434585_at	1044.3	P	0.001221
1434586_a_at	599.7	P	0.008057
1434587_x_at	478.2	A	0.111572
1434588_x_at	100.5	A	0.067627
1434589_x_at	1247.2	P	0.000244
1434596_at	141.4	A	0.067627
1434597_at	2854.6	P	0.001221
1434598_at	3760.1	P	0.000244
1434599_a_at	22.4	A	0.601074
1434600_at	7.5	A	0.567627
1434604_at	1085.3	P	0.000244
1434605_at	603	P	0.000244
1434606_at	278.7	P	0.000732
1434607_at	1060.9	P	0.000244
1434608_at	1017.9	P	0.000732
1434609_at	1505.2	P	0.000244
1434610_at	1040.9	P	0.001953
1434611_at	1192.5	P	0.000244
1434612_s_at	2986.4	P	0.000244
1434614_at	40	A	0.219482
1434615_x_at	88.9	P	0.01416
1434616_at	12.3	A	0.601074
1434617_x_at	286.9	A	0.111572
1434618_at	2111.9	P	0.000732
1434620_s_at	3308.9	P	0.000244
1434623_at	57.8	A	0.35791
1434624_x_at	23191.5	P	0.000244
1434625_at	1200.1	P	0.000244
1434627_at	1057.3	P	0.000244
1434628_a_at	1.1	A	0.986572
1434633_at	1305	P	0.000244
1434637_x_at	3149.3	P	0.000244
1434641_x_at	136.3	P	0.037598
1434642_at	3446.4	P	0.000244
1434643_at	809.3	P	0.000244
1434644_at	114.4	P	0.001953
1434646_s_at	5332.2	P	0.000244
1434648_a_at	11423.4	P	0.001953
1434649_at	4030.4	P	0.000244
1434651_a_at	5	A	0.828613
1434653_at	1212.5	P	0.000244
1434658_at	633.4	A	0.149658
1434659_at	1626.3	P	0.000244
1434661_at	194.3	P	0.010742
1434674_at	1805.8	P	0.000244
1434676_at	662.4	P	0.000732
1434679_at	28.6	A	0.533936
1434681_at	1570.5	P	0.000244
1434688_x_at	1303.6	P	0.000244
1434690_at	507.9	P	0.000244
1434691_at	625.9	P	0.000244
1434692_at	805.1	P	0.000244
1434694_at	977.9	P	0.000244
1434695_at	71.6	A	0.219482
1434697_at	6623.2	P	0.000244
1434698_at	861.2	P	0.001953
1434702_at	1589.9	P	0.000244
1434703_at	1084.4	P	0.000244
1434704_at	5527	P	0.000244
1434705_at	102.5	P	0.008057
1434709_at	5.1	A	0.633789
1434714_at	1027.2	P	0.000244
1434719_at	45.4	A	0.19458
1434731_x_at	16730.2	P	0.000244
1434732_x_at	571.7	P	0.001953
1434735_at	89.5	A	0.219482
1434736_at	94.4	A	0.27417
1434739_at	46.2	A	0.19458
1434743_x_at	737.1	P	0.001221
1434744_at	1237.2	P	0.000244
1434745_at	17594.3	P	0.000244
1434747_at	50.4	A	0.27417
1434748_at	129.7	A	0.067627
1434751_at	244	P	0.018555
1434752_at	562.3	P	0.000732
1434755_at	74.2	A	0.246094
1434757_at	691.4	P	0.000244
1434767_at	98.4	A	0.171387
1434768_at	736.1	P	0.000244
1434772_at	9.1	A	0.696289
1434773_a_at	1716.2	P	0.000244
1434775_at	74.1	P	0.018555
1434776_at	18.9	A	0.633789
1434777_at	5.1	A	0.969727
1434783_at	46.7	A	0.303711
1434784_s_at	358.5	P	0.00293
1434785_at	5.9	A	0.533936
1434787_at	1196.6	P	0.001953
1434790_a_at	6847.3	P	0.000244
1434791_at	1324.6	P	0.000244
1434793_at	231.5	P	0.001953
1434796_at	507.6	P	0.000244
1434799_x_at	8437	P	0.000244
1434801_x_at	13765	P	0.000732
1434803_a_at	71.6	A	0.533936
1434805_at	274.7	A	0.303711
1434813_x_at	502.3	P	0.000732
1434814_x_at	10676.5	P	0.000244
1434820_s_at	53.5	A	0.067627
1434821_at	1347.6	P	0.000244
1434823_x_at	8800.5	P	0.000244
1434824_at	2707.2	P	0.000244
1434827_at	842.6	P	0.01416
1434831_a_at	1254.7	P	0.001221
1434832_at	998	P	0.000244
1434836_at	1968.5	P	0.000244
1434839_s_at	1678.7	P	0.00293
1434840_at	1572.6	P	0.000244
1434842_s_at	2034.1	P	0.000244
1434844_at	159.7	P	0.001221
1434846_at	713.7	P	0.001953
1434850_at	9.3	A	0.633789
1434851_s_at	78	A	0.111572
1434852_at	8.7	A	0.828613
1434853_x_at	5259.5	P	0.000244
1434854_a_at	59392	P	0.000244
1434856_at	8498.4	P	0.000244
1434859_at	685.5	P	0.000244
1434865_a_at	630.2	P	0.001221
1434866_x_at	257.6	P	0.00415
1434868_at	19.9	A	0.696289
1434871_at	8.6	A	0.780518
1434872_x_at	52047.7	P	0.000244
1434875_a_at	184.6	P	0.008057
1434877_at	2.5	A	0.98584
1434879_at	1812.2	P	0.001221
1434881_s_at	171.6	P	0.000244
1434882_at	926.6	P	0.000244
1434883_at	815.9	P	0.000244
1434884_at	1005	P	0.000244
1434886_at	565.3	P	0.018555
1434888_a_at	8815.8	P	0.000244
1434889_at	271	P	0.018555
1434892_x_at	11808.1	P	0.000244
1434893_at	10.1	A	0.633789
1434896_at	1359.2	P	0.000244
1434897_a_at	2882	P	0.000244
1434898_at	1253.9	P	0.000244
1434899_s_at	4128.8	P	0.000244
1434900_at	1860.8	P	0.000732
1434901_at	2369.9	P	0.000244
1434904_at	1201.1	P	0.001953
1434906_at	34.9	A	0.533936
1434914_at	850.3	P	0.000244
1434920_a_at	11397.9	P	0.000244
1434922_at	905.6	P	0.005371
1434923_at	899.5	P	0.000244
1434924_at	1588.6	P	0.000244
1434927_at	4	A	0.976074
1434930_at	727.6	P	0.00415
1434931_at	7.7	A	0.953857
1434932_at	9.6	A	0.633789
1434935_at	10359.5	P	0.000244
1434937_at	10926.1	P	0.000244
1434938_at	111.4	P	0.018555
1434940_x_at	1275.6	P	0.000244
1434941_s_at	773.4	P	0.000244
1434942_at	1153.6	P	0.000244
1434943_at	46.4	A	0.19458
1434944_at	46.1	A	0.334473
1434946_at	44.5	A	0.27417
1434953_at	1303.5	P	0.008057
1434954_at	424.1	P	0.00415
1434958_at	838.4	P	0.000244
1434959_at	29.9	A	0.533936
1434962_x_at	139.8	P	0.010742
1434964_at	232.2	P	0.005859
1434968_a_at	27238.5	P	0.000244
1434970_a_at	756	P	0.000732
1434971_x_at	1858.7	P	0.001221
1434972_x_at	8563.6	P	0.000244
1434975_x_at	4013	P	0.000244
1434976_x_at	502.5	P	0.000732
1434981_at	126.6	A	0.080566
1434985_a_at	7758.3	P	0.000244
1434986_a_at	1236.7	P	0.000244
1434987_at	20.3	A	0.533936
1434988_x_at	8	A	0.432373
1434992_at	67.3	A	0.219482
1434994_at	170.9	P	0.008057
1434995_s_at	579.7	P	0.000244
1434998_at	7626.2	P	0.000244
1434999_at	1264.1	P	0.000244
1435003_at	2857.2	P	0.000244
1435006_s_at	1904.7	P	0.000244
1435007_s_at	136.9	P	0.018555
1435011_x_at	7313.1	P	0.000244
1435012_x_at	6.7	A	0.665527
1435013_at	614.3	P	0.000244
1435015_at	170.7	P	0.00293
1435018_at	798.9	P	0.001221
1435019_at	2918.4	P	0.000244
1435023_at	2337.4	P	0.000244
1435026_at	36.4	A	0.432373
1435030_at	1926.3	P	0.000244
1435035_at	355.4	P	0.000244
1435039_a_at	709.5	M	0.056152
1435041_at	1360.5	P	0.000732
1435042_at	121.2	P	0.000244
1435053_s_at	22.6	A	0.466064
1435054_at	92.3	P	0.028564
1435055_a_at	1131.3	P	0.001221
1435056_x_at	552.9	P	0.005859
1435057_x_at	474.2	P	0.000244
1435058_x_at	119.9	P	0.00415
1435064_a_at	29.5	P	0.046143
1435066_at	3014.7	P	0.000244
1435067_at	870	P	0.001221
1435077_at	1330.1	P	0.000244
1435086_s_at	4652.2	P	0.000732
1435087_at	891.8	P	0.000244
1435089_at	278.9	P	0.00415
1435091_at	619.4	P	0.005859
1435097_at	87.6	A	0.080566
1435101_at	835.3	P	0.000244
1435102_a_at	211.5	P	0.018555
1435103_x_at	1420.3	P	0.000244
1435105_at	134.9	A	0.149658
1435106_at	27.4	A	0.125732
1435110_at	105.3	A	0.303711
1435112_a_at	17443.6	P	0.000732
1435113_x_at	113.3	A	0.095215
1435114_at	703.6	P	0.000732
1435117_a_at	191.4	P	0.030273
1435122_x_at	3181.3	P	0.000244
1435128_at	13.4	A	0.828613
1435129_at	2335.8	P	0.000244
1435130_at	90.8	A	0.111572
1435133_at	4026.7	P	0.000244
1435137_s_at	26130.2	P	0.000732
1435139_at	496.4	P	0.000244
1435140_at	1363.9	P	0.000732
1435143_at	401.9	P	0.000244
1435148_at	6.6	A	0.904785
1435151_a_at	74562.9	P	0.000244
1435152_at	284.8	M	0.056152
1435156_at	593.6	P	0.00415
1435160_at	2120.4	P	0.000244
1435162_at	24.5	A	0.366211
1435164_s_at	1054.9	P	0.000732
1435169_at	794	P	0.000244
1435170_at	246.5	P	0.000244
1435172_at	251.6	P	0.030273
1435174_at	2218.9	P	0.000244
1435176_a_at	1967.7	P	0.000244
1435177_a_at	4697	P	0.000244
1435178_x_at	6895.5	P	0.000244
1435184_at	8.2	A	0.490234
1435191_at	95.4	A	0.129639
1435192_at	146.7	A	0.27417
1435193_at	560.8	P	0.000244
1435194_at	375.5	P	0.023926
1435199_at	1.1	A	0.55835
1435202_at	327.4	A	0.149658
1435214_at	15.2	A	0.432373
1435216_a_at	63.6	A	0.334473
1435219_x_at	342.6	P	0.008057
1435220_s_at	2901.3	P	0.000244
1435221_at	1754.4	P	0.000244
1435222_at	10093.5	P	0.000244
1435226_at	314.5	P	0.001953
1435228_at	1412.2	P	0.000244
1435231_at	208.3	A	0.080566
1435232_x_at	2221	P	0.000244
1435235_at	208.1	P	0.00293
1435239_at	30.4	A	0.466064
1435240_at	451.5	P	0.005859
1435243_at	1111.3	P	0.005859
1435250_at	1161.4	P	0.000244
1435252_at	114.5	P	0.018555
1435258_at	156.1	P	0.01416
1435259_s_at	216.9	P	0.037598
1435269_at	233.2	P	0.023926
1435270_x_at	479.9	P	0.005859
1435271_at	606.9	P	0.000244
1435272_at	1612.8	P	0.000244
1435275_at	18.4	A	0.366211
1435276_a_at	309.2	A	0.219482
1435277_x_at	2904.3	P	0.001953
1435288_at	2517.9	P	0.000244
1435290_x_at	131.2	A	0.080566
1435300_at	192.9	P	0.001953
1435301_at	27.3	A	0.870361
1435304_at	520.1	P	0.000244
1435306_a_at	96.7	P	0.000244
1435309_at	8.1	A	0.398926
1435315_s_at	416.3	P	0.000244
1435316_at	87.9	P	0.005859
1435317_x_at	572	P	0.000732
1435321_at	70.3	A	0.111572
1435322_at	1149.6	P	0.000244
1435323_a_at	910.4	P	0.000244
1435324_x_at	17521.1	P	0.000244
1435326_at	360.2	P	0.00293
1435327_at	266.6	P	0.001221
1435330_at	8706.8	P	0.000244
1435331_at	7540.4	P	0.000244
1435333_at	704.6	P	0.000732
1435335_a_at	596.6	P	0.000244
1435336_at	222.1	A	0.129639
1435341_at	3042.7	P	0.000244
1435347_at	199.3	P	0.00293
1435350_at	593.6	P	0.01416
1435352_at	400.5	P	0.000244
1435353_a_at	1682.9	P	0.000244
1435357_at	1449.3	P	0.000732
1435358_at	175.8	A	0.129639
1435360_at	88.1	A	0.303711
1435362_at	4711.5	P	0.000244
1435364_at	858.1	P	0.000244
1435368_a_at	836.8	P	0.000244
1435369_at	1011	P	0.000244
1435370_a_at	2.5	A	0.753906
1435371_x_at	13.7	A	0.432373
1435372_a_at	828.8	P	0.000244
1435375_at	5862.5	P	0.000244
1435376_at	903.5	P	0.000244
1435382_at	5.1	A	0.633789
1435383_x_at	4.3	A	0.753906
1435386_at	31.9	A	0.466064
1435390_at	438.7	P	0.000244
1435394_s_at	193.7	A	0.095215
1435395_s_at	11474.8	P	0.000244
1435405_at	770.8	P	0.001221
1435413_x_at	4280.4	P	0.000732
1435414_s_at	2508.8	P	0.000244
1435415_x_at	134.5	P	0.008057
1435416_x_at	2223.8	P	0.001953
1435417_at	5.1	A	0.962402
1435418_at	31.8	A	0.432373
1435420_at	7.3	A	0.850342
1435429_x_at	3133.3	P	0.000732
1435430_at	2536	P	0.000244
1435431_at	1297.4	P	0.001221
1435442_at	4450.1	P	0.000244
1435444_at	144.8	P	0.043701
1435446_a_at	97	A	0.067627
1435447_at	2.6	A	0.80542
1435448_at	1717.4	P	0.000732
1435449_at	692.8	P	0.001953
1435450_at	2467.4	P	0.000244
1435454_a_at	2952.1	P	0.000244
1435458_at	2232.5	P	0.000732
1435463_s_at	76.4	A	0.246094
1435468_at	22	A	0.149658
1435476_a_at	684.3	M	0.056152
1435477_s_at	4.3	A	0.780518
1435479_at	62.5	A	0.303711
1435493_at	34.8	P	0.046143
1435494_s_at	2.6	A	0.981201
1435495_at	2.1	A	0.696289
1435496_at	6.3	A	0.780518
1435502_a_at	25	A	0.633789
1435504_at	2.9	A	0.753906
1435507_x_at	61.3	A	0.601074
1435508_x_at	25.6	A	0.188477
1435509_x_at	5354.5	P	0.000732
1435517_x_at	288.8	P	0.000244
1435518_at	15988.7	P	0.000244
1435519_at	25981.6	P	0.000244
1435522_a_at	4792.4	P	0.000244
1435524_at	6803.6	P	0.000244
1435525_at	242.3	P	0.037598
1435526_at	1480.3	P	0.000244
1435527_at	176	A	0.171387
1435528_at	621.8	P	0.030273
1435530_at	247.4	A	0.111572
1435532_at	4.2	A	0.932373
1435533_s_at	28.4	A	0.432373
1435534_a_at	2740.4	P	0.001953
1435537_at	86.6	P	0.046143
1435541_at	138.6	P	0.045166
1435551_at	4	A	0.780518
1435559_at	153.3	A	0.095215
1435561_at	504.3	P	0.001953
1435565_at	182	P	0.000244
1435567_at	5.2	A	0.953857
1435572_at	160.5	A	0.080566
1435573_at	809.5	P	0.00415
1435577_at	3.6	A	0.932373
1435578_s_at	25.5	A	0.366211
1435586_at	686.4	P	0.000244
1435587_at	711.4	P	0.001221
1435592_at	120.9	A	0.067627
1435593_x_at	61594.2	P	0.000244
1435602_at	463.3	P	0.01416
1435611_x_at	21.1	A	0.696289
1435613_x_at	13853.4	P	0.000244
1435614_s_at	77.7	A	0.334473
1435622_at	8.1	A	0.780518
1435625_at	48	A	0.19458
1435626_a_at	1088.2	P	0.000732
1435627_x_at	223.2	P	0.000244
1435628_x_at	187.6	P	0.005859
1435630_s_at	1342.2	P	0.000244
1435631_x_at	1000	P	0.00293
1435634_at	985.3	P	0.000244
1435635_at	170.5	P	0.000732
1435637_at	328.8	P	0.008057
1435638_at	1252.5	P	0.005859
1435639_at	4.8	A	0.633789
1435643_x_at	66462.2	P	0.000244
1435651_a_at	245.1	P	0.001953
1435652_a_at	4518.7	P	0.000244
1435655_at	2529.4	P	0.000732
1435659_a_at	1055.3	P	0.000244
1435660_at	370.5	P	0.000244
1435666_at	2025	P	0.000244
1435669_at	44.4	P	0.0354
1435680_a_at	239.1	P	0.005859
1435681_s_at	326.6	P	0.01416
1435683_a_at	552.2	A	0.095215
1435684_at	426.3	A	0.080566
1435685_x_at	378	A	0.149658
1435690_at	477.7	P	0.00293
1435695_a_at	982.3	P	0.000732
1435697_a_at	56467	P	0.000244
1435702_s_at	565.6	P	0.000732
1435709_at	932.9	P	0.010742
1435712_a_at	67809.8	P	0.000244
1435714_x_at	2.7	A	0.919434
1435715_x_at	1763.2	P	0.000244
1435716_x_at	9	A	0.533936
1435725_x_at	95241.8	P	0.000244
1435729_at	44.1	A	0.5
1435731_x_at	106.8	A	0.111572
1435732_x_at	4256.4	P	0.000732
1435733_x_at	540.8	P	0.005859
1435734_x_at	1194.9	P	0.000244
1435735_x_at	1815.2	P	0.000244
1435736_x_at	252.7	P	0.00415
1435737_a_at	497.6	P	0.001221
1435738_x_at	13806.5	P	0.000244
1435742_at	2088.1	P	0.000244
1435747_at	6.4	A	0.72583
1435754_at	1817	P	0.000244
1435755_at	719.9	P	0.000244
1435756_at	123	A	0.080566
1435757_a_at	6259	P	0.000244
1435758_at	76.4	P	0.030273
1435759_at	41.4	P	0.037598
1435762_at	724.7	P	0.000244
1435764_a_at	845.1	P	0.000732
1435767_at	62.1	A	0.149658
1435768_at	2335.3	P	0.000244
1435780_at	20.5	A	0.696289
1435782_at	309.9	P	0.00415
1435783_at	36.9	A	0.095215
1435788_at	191.2	P	0.001953
1435789_x_at	1153.6	P	0.001953
1435791_x_at	73966.7	P	0.000244
1435792_at	92.3	P	0.018555
1435798_a_at	1174.9	P	0.000244
1435799_at	445	P	0.001221
1435800_a_at	920.7	P	0.001221
1435802_at	436.3	P	0.000244
1435803_a_at	2146.3	P	0.000244
1435804_at	344.5	P	0.037598
1435807_at	605.3	P	0.000244
1435811_a_at	2677	P	0.013184
1435812_at	499	P	0.001221
1435816_at	5265.7	P	0.00293
1435817_x_at	6637.6	P	0.00415
1435820_x_at	240.1	P	0.008057
1435821_s_at	605.1	P	0.001221
1435823_x_at	98.5	P	0.046143
1435824_at	2200.5	P	0.010742
1435830_a_at	46.4	A	0.27417
1435833_at	43.7	A	0.466064
1435834_at	415.8	P	0.000244
1435837_at	81.4	P	0.030273
1435840_x_at	198.4	P	0.00415
1435843_x_at	713.4	P	0.005859
1435847_at	174.7	A	0.334473
1435853_at	19.3	A	0.828613
1435855_x_at	539.1	P	0.018555
1435856_x_at	359.3	P	0.010742
1435857_s_at	84.3	A	0.095215
1435859_x_at	5197.6	P	0.000244
1435860_at	140.3	A	0.171387
1435862_at	3621.7	P	0.000244
1435863_at	881.2	P	0.000244
1435864_a_at	2384.4	P	0.000244
1435865_at	1578.8	P	0.018555
1435866_s_at	1336.8	P	0.000244
1435869_s_at	954.9	P	0.000244
1435870_at	64.4	A	0.19458
1435871_at	90	A	0.432373
1435872_at	2125	P	0.000732
1435873_a_at	122041.6	P	0.000244
1435881_at	817.3	P	0.00293
1435882_at	403.1	P	0.00415
1435884_at	66.6	P	0.008057
1435885_s_at	170.1	A	0.466064
1435886_at	292.6	A	0.129639
1435889_at	354.2	P	0.008057
1435896_at	566.1	P	0.000732
1435898_x_at	9931.8	P	0.000244
1435903_at	63.2	A	0.27417
1435906_x_at	1963.3	P	0.000244
1435919_at	17.9	A	0.72583
1435920_x_at	42.4	A	0.303711
1435924_at	122.4	P	0.01416
1435934_at	213.6	P	0.001953
1435939_s_at	29.3	A	0.27417
1435941_at	17.8	A	0.72583
1435943_at	15.9	A	0.665527
1435944_s_at	1.6	A	0.976318
1435945_a_at	12429.2	P	0.000244
1435946_at	146.1	A	0.171387
1435949_at	31.8	A	0.72583
1435950_at	48	A	0.633789
1435951_at	34.1	A	0.398926
1435958_at	225.5	P	0.018555
1435962_at	115.2	P	0.008057
1435964_a_at	2486.3	P	0.000244
1435965_at	824.2	P	0.001221
1435966_x_at	252.6	P	0.000732
1435967_s_at	2686.6	P	0.000244
1435970_at	3943.9	P	0.000244
1435977_at	207.8	P	0.000244
1435978_at	101	A	0.366211
1435979_a_at	55.7	A	0.219482
1435981_at	304.7	P	0.001953
1435986_x_at	1169.7	P	0.046143
1435988_x_at	3490.6	P	0.000244
1435989_x_at	4.4	A	0.976074
1435995_at	2623.2	P	0.000244
1435998_at	35.6	A	0.466064
1436000_a_at	77.6	P	0.046143
1436005_at	86.1	P	0.037598
1436007_a_at	1657.4	P	0.000244
1436012_s_at	203.5	A	0.111572
1436014_a_at	561.5	P	0.000732
1436016_x_at	8882.6	P	0.000244
1436019_a_at	1480.4	P	0.000732
1436021_at	70.1	A	0.149658
1436026_at	229.7	P	0.046143
1436027_at	868.1	P	0.000732
1436030_at	45.3	A	0.366211
1436031_at	104.2	A	0.219482
1436032_at	946.6	P	0.000244
1436034_at	1046	P	0.000244
1436038_a_at	1878.8	P	0.000244
1436042_at	213.1	P	0.023926
1436046_x_at	37487	P	0.000244
1436048_at	866.7	P	0.000244
1436049_at	715.9	P	0.00293
1436050_x_at	1180.3	P	0.001953
1436057_at	57.4	A	0.366211
1436058_at	760.2	P	0.000244
1436064_x_at	86610.7	P	0.000244
1436066_at	6.6	A	0.981445
1436073_at	340.9	P	0.008057
1436077_a_at	641.9	P	0.000244
1436078_at	1041.3	P	0.000244
1436079_s_at	383.3	P	0.000244
1436092_at	39.1	A	0.149658
1436097_x_at	4154.6	P	0.000244
1436112_at	82.7	A	0.366211
1436121_a_at	3972.4	P	0.000244
1436137_at	145.2	P	0.018555
1436144_at	3.4	A	0.962402
1436149_at	366.7	P	0.046143
1436152_a_at	3301.9	P	0.000244
1436153_a_at	3391.3	P	0.000244
1436158_at	1631	P	0.000732
1436162_at	21	A	0.129639
1436165_at	883.1	P	0.000244
1436167_at	78.2	A	0.246094
1436170_a_at	6.2	A	0.845459
1436172_at	5671.5	P	0.000244
1436176_at	25.2	A	0.5
1436179_a_at	2592.8	P	0.000732
1436180_at	2966.8	P	0.000244
1436182_at	5703.4	P	0.000244
1436186_at	62.4	A	0.067627
1436187_at	250.7	P	0.000732
1436188_a_at	2.6	A	0.850342
1436198_at	195.3	P	0.030273
1436201_x_at	9.7	A	0.665527
1436207_at	129.7	A	0.466064
1436212_at	10207.1	P	0.000244
1436213_a_at	93.7	P	0.00415
1436214_at	456.7	P	0.001953
1436222_at	5381.1	P	0.000244
1436226_at	688	P	0.000732
1436228_at	697	P	0.000732
1436232_a_at	927.5	P	0.000244
1436234_at	315.2	P	0.001953
1436235_x_at	539.4	P	0.005859
1436236_x_at	4377	P	0.000732
1436241_s_at	298.7	P	0.018555
1436242_a_at	3310.2	P	0.001953
1436243_at	50.5	A	0.334473
1436244_a_at	16.8	A	0.567627
1436253_at	9.4	A	0.466064
1436255_at	98	A	0.366211
1436261_at	15.3	A	0.592773
1436262_x_at	142.6	M	0.053467
1436266_x_at	1315.8	P	0.00415
1436267_a_at	144.4	A	0.266357
1436269_s_at	701.5	P	0.001953
1436270_at	253.9	M	0.056152
1436272_at	172	P	0.008057
1436277_at	47.5	A	0.095215
1436289_x_at	137	A	0.067627
1436291_a_at	1.8	A	0.904785
1436292_a_at	20239.4	P	0.000244
1436297_a_at	936	P	0.001221
1436298_x_at	699.2	P	0.001953
1436300_at	422.4	P	0.000244
1436301_at	305.9	P	0.000244
1436307_at	227.4	P	0.018555
1436308_at	2775.7	P	0.000244
1436315_at	4380.1	P	0.000244
1436316_at	4769.6	P	0.000244
1436320_at	418.8	P	0.01416
1436327_a_at	252.2	P	0.00415
1436336_at	257.7	A	0.067627
1436337_at	2502.7	P	0.000244
1436339_at	2497	P	0.005859
1436341_at	588.8	P	0.000732
1436342_a_at	4377.7	P	0.000244
1436343_at	433.6	P	0.00293
1436344_at	135.6	A	0.095215
1436348_at	1398.4	P	0.000244
1436349_at	2829.9	P	0.000244
1436351_at	456	A	0.095215
1436357_at	1405.1	P	0.000244
1436362_x_at	8649.8	P	0.000244
1436363_a_at	563.5	P	0.000732
1436364_x_at	443.1	P	0.008057
1436366_at	152.1	P	0.010742
1436370_at	42	A	0.334473
1436372_a_at	226.7	P	0.001953
1436374_x_at	56.8	A	0.067627
1436382_at	99.6	A	0.111084
1436384_at	608.6	P	0.000732
1436385_at	288	P	0.000244
1436388_a_at	892.5	P	0.001221
1436390_a_at	633	P	0.000732
1436391_s_at	944.1	M	0.056152
1436392_s_at	5.1	A	0.466064
1436393_a_at	255.8	P	0.000732
1436394_at	154.4	P	0.046143
1436399_s_at	15.8	A	0.466064
1436402_at	224.5	P	0.00415
1436404_at	76.4	P	0.000732
1436409_at	137	A	0.246094
1436416_x_at	2257	P	0.001221
1436419_a_at	340.6	P	0.000244
1436420_a_at	981.9	P	0.001953
1436421_s_at	2091.6	P	0.000244
1436427_at	3275.8	P	0.000244
1436442_at	7.4	A	0.753906
1436443_a_at	674.3	P	0.005859
1436448_a_at	3	A	0.780518
1436451_a_at	19306	P	0.001953
1436452_x_at	13731	P	0.001221
1436454_x_at	790	P	0.00415
1436462_at	276.5	P	0.000732
1436477_x_at	29.3	A	0.149658
1436479_a_at	256.9	P	0.000244
1436480_at	73	P	0.008057
1436482_a_at	56.8	A	0.432373
1436487_x_at	613	P	0.001953
1436490_x_at	112.8	A	0.238281
1436494_x_at	2427.3	P	0.000244
1436495_s_at	2395.8	P	0.001953
1436498_at	2545.8	P	0.000732
1436500_at	60.5	A	0.219482
1436504_x_at	7.6	A	0.932373
1436505_at	1373.3	P	0.000732
1436506_a_at	4108.3	P	0.000244
1436510_a_at	485.8	P	0.000244
1436512_at	5658.7	P	0.000244
1436517_at	172.3	A	0.19458
1436519_a_at	403.1	P	0.000244
1436522_at	862.4	P	0.000244
1436525_at	115.3	P	0.046143
1436528_at	72.4	A	0.219482
1436542_at	1053.2	P	0.001221
1436547_at	367.3	P	0.00293
1436549_a_at	12530.8	P	0.001953
1436558_at	383.3	P	0.001221
1436559_a_at	1192.5	P	0.000244
1436561_at	45.7	A	0.334473
1436563_at	71.3	A	0.432373
1436565_at	24.9	A	0.533936
1436566_at	4.8	A	0.828613
1436567_a_at	4331.3	P	0.000244
1436570_at	7505.4	P	0.000244
1436573_at	145.7	P	0.00415
1436580_at	76.6	A	0.246094
1436584_at	60.9	A	0.219482
1436586_x_at	68148.8	P	0.000244
1436588_at	370.3	A	0.111572
1436589_x_at	2667.4	P	0.000244
1436609_a_at	1474.2	P	0.001953
1436613_at	8.5	A	0.601074
1436615_a_at	6.9	A	0.633789
1436616_at	1134.2	P	0.000244
1436620_at	57	A	0.080566
1436623_at	101.1	P	0.037598
1436639_at	198.8	A	0.171387
1436643_x_at	13.7	A	0.567627
1436645_a_at	1321	P	0.000244
1436653_at	83.9	A	0.219482
1436655_at	132.8	P	0.005859
1436658_at	28.5	A	0.665527
1436664_a_at	347.1	P	0.000244
1436665_a_at	45.5	A	0.398926
1436668_at	44.2	A	0.567627
1436669_at	97.5	P	0.01416
1436670_x_at	178.7	P	0.046143
1436674_at	3.2	A	0.72583
1436677_at	253.4	P	0.01416
1436680_s_at	2865.5	P	0.000244
1436681_x_at	1645.4	P	0.010742
1436682_at	20.9	A	0.19458
1436684_a_at	444.6	P	0.00293
1436686_at	68.8	P	0.023193
1436687_x_at	214.7	P	0.010742
