

#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = A or P
#DETECTION P-VALUE = 
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1435880_at	756.2	P	0.001221
1435883_at	251.9	P	0.00415
1435887_at	7.7	A	0.870361
1435888_at	18.7	A	0.665527
1435890_at	934	P	0.000244
1435891_x_at	182.1	P	0.008057
1435892_at	19.7	A	0.334473
1435893_at	28.1	P	0.037598
1435894_at	2.9	A	0.828613
1435895_at	35	A	0.27417
1435897_at	56732.1	P	0.000244
1435899_at	322.4	P	0.000244
1435900_at	1009.3	P	0.000244
1435901_at	334.2	P	0.00415
1435902_at	761	P	0.000732
1435904_at	365.3	P	0.000244
1435905_at	322.3	P	0.000244
1435907_at	35.7	A	0.432373
1435908_at	111.5	P	0.000244
1435909_at	591.4	P	0.001221
1435910_at	64.1	A	0.27417
1435911_s_at	43.5	A	0.129639
1435912_at	873.3	P	0.001953
1435913_at	121.4	P	0.00415
1435914_at	126.1	P	0.000244
1435915_at	46.1	A	0.149658
1435916_at	656.5	P	0.000244
1435917_at	32.4	A	0.633789
1435918_at	29.3	A	0.432373
1435921_at	696.1	P	0.010742
1435922_at	141	A	0.067627
1435923_at	627.9	P	0.000244
1435925_at	902	P	0.000244
1435926_at	152.3	P	0.008057
1435927_at	384.2	A	0.129639
1435928_at	23.9	A	0.753906
1435929_at	163.3	P	0.008057
1435930_at	454.9	P	0.000732
1435931_at	136.1	P	0.001953
1435932_at	27.6	A	0.432373
1435933_at	6.9	A	0.466064
1435935_at	213.1	P	0.001221
1435936_at	163.9	P	0.00293
1435937_at	375.7	P	0.001221
1435938_at	242.2	P	0.018555
1435940_at	19.8	A	0.72583
1435942_at	93.7	A	0.149658
1435947_at	634.4	P	0.000244
1435948_at	464.2	P	0.000244
1435952_at	342.9	P	0.000732
1435953_at	733.3	P	0.00293
1435954_at	7.5	A	0.753906
1435955_at	55.5	A	0.149658
1435956_at	43.2	A	0.567627
1435957_at	2.3	A	0.99585
1435959_at	4777.4	P	0.000244
1435960_at	16.9	A	0.5
1435961_at	147.3	P	0.037598
1435963_at	19.1	A	0.696289
1435968_at	12.3	A	0.696289
1435969_at	391.7	P	0.030273
1435971_at	63.6	A	0.398926
1435972_at	2390.7	P	0.000244
1435973_at	570.2	P	0.023926
1435974_at	8.3	A	0.80542
1435975_at	258.7	P	0.001221
1435976_at	240.7	P	0.01416
1435980_x_at	37.2	A	0.219482
1435982_at	295.2	P	0.000244
1435983_at	27.4	A	0.533936
1435984_at	143.1	P	0.00293
1435985_at	249.1	A	0.129639
1435987_x_at	103.4	P	0.007813
1435990_at	6.3	A	0.951416
1435991_at	5	A	0.919434
1435992_at	39	A	0.246094
1435993_at	4.2	A	0.72583
1435994_at	49.6	A	0.067627
1435996_at	728.6	P	0.000732
1435997_at	65.4	A	0.27417
1435999_at	66.1	A	0.171387
1436001_at	408.8	P	0.022705
1436002_at	7.3	A	0.753906
1436003_at	27.5	A	0.171387
1436004_at	54.9	A	0.095215
1436006_at	191.3	P	0.000244
1436008_at	95	P	0.046143
1436009_at	407.7	P	0.018555
1436010_at	100.4	A	0.095215
1436011_at	203.9	A	0.129639
1436013_at	1.5	A	0.919434
1436015_s_at	20521.9	P	0.000244
1436017_at	107.1	A	0.533936
1436018_at	264.2	P	0.037598
1436020_at	184.3	P	0.000732
1436022_at	841.1	P	0.008057
1436023_at	1005.9	P	0.000244
1436024_at	70.6	A	0.129639
1436025_at	40.5	P	0.030273
1436028_at	1040.1	P	0.000244
1436029_at	111.6	A	0.067627
1436033_at	885.9	P	0.000244
1436035_at	2.7	A	0.780518
1436036_at	128.4	A	0.219482
1436037_at	4971.6	P	0.000244
1436039_at	2153.9	P	0.000244
1436040_at	3194.6	P	0.000244
1436041_at	2.8	A	0.919434
1436043_at	30.7	A	0.246094
1436044_at	38.1	A	0.219482
1436045_at	49	A	0.149658
1436047_at	97.7	A	0.219482
1436051_at	265	P	0.001953
1436052_at	322.2	P	0.000244
1436053_at	498.7	P	0.00293
1436054_at	1344.8	P	0.000244
1436055_at	38	A	0.665527
1436056_at	415.9	P	0.000244
1436059_at	1334.9	P	0.000244
1436060_at	115.3	A	0.095215
1436061_at	1755.4	P	0.000244
1436062_at	625.4	P	0.001221
1436063_at	4.5	A	0.943848
1436065_at	6.3	A	0.916016
1436067_at	183.3	P	0.001953
1436068_at	218	A	0.095215
1436069_at	2444.3	P	0.000244
1436070_at	211.7	P	0.00293
1436071_at	500.6	P	0.000732
1436072_at	468.9	P	0.000244
1436074_at	1379.3	P	0.000244
1436075_at	35.9	A	0.111572
1436076_at	15.4	A	0.27417
1436080_at	201.6	A	0.111572
1436081_a_at	464	P	0.008057
1436082_at	342.1	P	0.000732
1436083_at	31.2	A	0.5
1436084_at	78.2	A	0.27417
1436085_at	544.8	P	0.010742
1436086_at	1.9	A	0.919434
1436087_at	29.2	A	0.432373
1436088_at	177.2	P	0.001953
1436089_at	301.2	P	0.00293
1436090_at	5.9	A	0.850342
1436091_at	108.8	P	0.005859
1436093_at	5.5	A	0.932373
1436094_at	11.1	A	0.753906
1436095_at	124.5	A	0.171387
1436096_at	239	P	0.010742
1436098_at	34.2	A	0.219482
1436099_at	122.6	M	0.056152
1436100_at	40.7	A	0.080566
1436101_at	286.8	M	0.056152
1436102_at	274.6	A	0.095215
1436103_at	935.6	P	0.000732
1436104_a_at	47.7	A	0.326416
1436105_at	24.4	A	0.633789
1436106_x_at	129.1	A	0.171387
1436107_at	130.1	P	0.000244
1436108_at	233.6	P	0.001221
1436109_at	2.2	A	0.919434
1436110_at	35.7	A	0.753906
1436111_at	18.9	A	0.696289
1436113_a_at	4551.6	P	0.000244
1436114_at	52	A	0.27417
1436115_at	1.3	A	0.753906
1436116_x_at	126.1	P	0.000732
1436117_at	200.9	P	0.001953
1436118_at	176.9	P	0.01416
1436119_at	25	A	0.334473
1436120_at	850.1	P	0.000244
1436122_at	198	P	0.001953
1436123_at	4.3	A	0.633789
1436124_at	56.2	P	0.037598
1436125_at	1619.3	P	0.000732
1436126_at	4.1	A	0.991455
1436127_at	53.1	A	0.129639
1436128_at	54	A	0.398926
1436129_at	63.3	A	0.067627
1436130_s_at	151.7	A	0.080566
1436131_at	12.3	A	0.533936
1436132_at	15.5	A	0.850342
1436133_at	84	A	0.14502
1436134_at	46.6	A	0.398926
1436135_at	15.7	A	0.665527
1436136_at	824.3	P	0.00415
1436138_at	220.6	P	0.037598
1436139_at	10.4	A	0.466064
1436140_at	146.8	P	0.005859
1436141_at	9.7	A	0.888428
1436142_at	38.2	M	0.056152
1436143_at	394.7	P	0.001221
1436145_at	624.1	P	0.000244
1436146_at	152.8	P	0.000244
1436147_at	49.7	P	0.030273
1436148_at	6.1	A	0.828613
1436150_at	114.8	P	0.029053
1436151_x_at	233.3	P	0.023926
1436154_at	3	A	0.780518
1436155_at	96	P	0.00293
1436156_at	3202.8	P	0.000732
1436157_at	3435.2	P	0.000244
1436159_at	2065.8	P	0.005859
1436160_at	3.2	A	0.904785
1436161_at	834.1	P	0.000244
1436163_at	87.9	A	0.149658
1436164_at	1260.2	P	0.000244
1436166_at	3.7	A	0.953857
1436168_at	13	A	0.466064
1436169_at	51.2	A	0.466064
1436171_at	4549.3	P	0.000244
1436173_at	1.4	A	0.601074
1436174_at	2296.9	P	0.000244
1436175_at	1780.2	P	0.000244
1436177_at	991.7	P	0.00293
1436178_at	21.1	A	0.72583
1436181_at	118.8	P	0.046143
1436183_at	7839.9	P	0.000244
1436184_at	839.5	P	0.000244
1436185_at	523.4	P	0.001953
1436189_at	63	P	0.008057
1436190_at	75.2	A	0.398926
1436191_at	1757.1	P	0.000244
1436192_at	340.6	P	0.000244
1436193_at	144.3	P	0.00415
1436194_at	195.1	P	0.008057
1436195_at	38.4	A	0.077881
1436196_at	1261.6	P	0.000244
1436197_at	136	P	0.000244
1436199_at	1422.4	P	0.000244
1436200_at	33.7	A	0.601074
1436202_at	3218.9	P	0.000244
1436203_a_at	392.4	P	0.000244
1436204_at	728.8	P	0.000732
1436205_at	65.6	A	0.19458
1436206_at	107.4	A	0.466064
1436208_at	188.3	P	0.010742
1436209_at	13	A	0.303711
1436210_at	110.6	P	0.01416
1436211_at	149.2	P	0.005859
1436215_at	468.9	P	0.00293
1436216_s_at	708.2	P	0.000732
1436217_at	630.4	P	0.000244
1436218_at	21.1	A	0.398926
1436219_at	264.8	P	0.008057
1436220_at	944.2	P	0.000244
1436221_at	8.7	A	0.904785
1436223_at	9.1	A	0.533936
1436224_at	160	P	0.001953
1436225_at	162.1	P	0.018555
1436227_at	5.6	A	0.828613
1436229_at	182.7	A	0.129639
1436230_at	46.7	A	0.80542
1436231_at	1.2	A	0.865479
1436233_at	41.6	A	0.171387
1436237_at	31.4	A	0.129639
1436238_at	3.7	A	0.665527
1436239_at	32	A	0.533936
1436240_at	2556.6	P	0.000244
1436245_at	25.9	A	0.633789
1436246_at	3.6	A	0.633789
1436247_at	796.5	P	0.000244
1436248_at	28.8	A	0.5
1436249_at	223.8	P	0.008057
1436250_at	7.6	A	0.780518
1436251_at	20.1	A	0.466064
1436252_at	162.8	P	0.037598
1436254_at	104.7	A	0.5
1436256_at	282	A	0.067627
1436257_at	154.5	P	0.000732
1436258_at	2.2	A	0.870361
1436259_at	3.3	A	0.80542
1436260_at	108.1	A	0.080566
1436263_at	91.7	A	0.129639
1436264_at	80.9	A	0.095215
1436265_at	4.6	A	0.5
1436268_at	6.7	A	0.72583
1436271_at	1406.7	P	0.000244
1436273_at	167.6	P	0.018555
1436274_at	44.9	A	0.366211
1436275_at	138.8	A	0.366211
1436276_at	94.1	P	0.022705
1436278_at	115.8	P	0.00415
1436279_at	10.9	A	0.559082
1436280_at	179	M	0.056152
1436281_at	354.4	P	0.001953
1436282_at	28.5	A	0.19458
1436283_at	2.1	A	0.953857
1436284_s_at	267.9	P	0.010742
1436285_at	7.8	A	0.533936
1436286_at	32.3	A	0.19458
1436287_at	2.4	A	0.962402
1436288_at	51.8	A	0.219482
1436290_at	5	A	0.919434
1436293_x_at	4.5	A	0.633789
1436294_at	24	A	0.171387
1436295_at	4	A	0.961182
1436296_x_at	19.1	A	0.171387
1436299_at	3018.4	P	0.000244
1436302_at	464	P	0.000244
1436303_at	13.3	A	0.633789
1436304_at	67.7	A	0.334473
1436305_at	15.6	A	0.533936
1436306_at	737.6	P	0.030273
1436309_at	173.7	P	0.005859
1436310_at	419.7	P	0.008057
1436311_at	4	A	0.753906
1436312_at	14751	P	0.000244
1436313_at	182.3	P	0.000244
1436314_at	406.6	P	0.008057
1436317_at	425.7	P	0.001953
1436318_at	316.2	P	0.000244
1436319_at	37.3	A	0.5
1436321_at	108.4	A	0.27417
1436322_a_at	1668.1	P	0.000732
1436323_at	1062.4	P	0.000732
1436324_at	82.3	A	0.219482
1436325_at	56.4	P	0.001953
1436326_at	86.5	P	0.00293
1436328_at	380	P	0.000244
1436329_at	1551.9	P	0.000244
1436330_x_at	206.9	P	0.000244
1436331_at	322.3	P	0.010742
1436332_at	112.3	P	0.023926
1436333_a_at	945.1	P	0.000244
1436334_at	967.3	P	0.000732
1436335_at	14.1	A	0.870361
1436338_at	1012.4	P	0.000244
1436340_at	3.5	A	0.865479
1436345_at	82.1	A	0.246094
1436346_at	55.1	A	0.5
1436347_a_at	190.2	P	0.001953
1436350_at	39.7	P	0.046143
1436352_at	276.8	P	0.008057
1436353_at	699.9	P	0.000244
1436354_at	67.7	A	0.080566
1436355_at	130.9	P	0.005859
1436356_at	35.6	A	0.366211
1436358_at	879	P	0.000244
1436359_at	19.7	A	0.491211
1436360_at	365.1	P	0.001953
1436361_at	149.3	A	0.111572
1436365_at	6.9	A	0.850342
1436367_at	29.5	A	0.27417
1436368_at	220.7	P	0.010742
1436369_at	226.6	A	0.067627
1436371_at	535.6	P	0.005859
1436373_at	70.9	A	0.27417
1436375_at	246.3	P	0.01416
1436376_s_at	355.1	P	0.000732
1436377_at	306	M	0.056152
1436378_at	132.3	A	0.111572
1436379_at	1382.3	P	0.000244
1436380_at	4.3	A	0.904785
1436381_at	99.7	A	0.213135
1436383_at	46.7	A	0.398926
1436386_x_at	19.1	A	0.219482
1436387_at	262.1	P	0.00415
1436389_at	1199.2	P	0.001953
1436395_at	3964.4	P	0.000244
1436396_at	5.8	A	0.696289
1436397_at	4.4	A	0.665527
1436398_at	7138.7	P	0.000244
1436400_at	160.1	P	0.000244
1436401_at	215.3	P	0.001221
1436403_at	13.2	A	0.567627
1436405_at	70	P	0.008057
1436406_at	2.9	A	0.432373
1436407_at	12.3	A	0.633789
1436408_at	7.5	A	0.466064
1436410_at	73.5	A	0.111572
1436411_at	3.4	A	0.850342
1436412_at	154.2	P	0.000244
1436413_at	19.7	A	0.27417
1436414_at	109.1	A	0.149658
1436415_at	140.3	A	0.149658
1436417_at	53.2	A	0.188477
1436418_at	9.1	A	0.457764
1436422_at	488.7	P	0.000244
1436423_at	3592.1	P	0.000244
1436424_at	3000.8	P	0.000732
1436425_at	66.2	P	0.028564
1436426_at	30.7	A	0.398926
1436428_at	76.2	P	0.000732
1436429_at	33.6	A	0.171387
1436430_at	40.2	A	0.38916
1436431_at	563.5	P	0.000244
1436432_at	13.1	A	0.533936
1436433_at	25.9	A	0.567627
1436434_at	428.6	P	0.01416
1436435_at	5	A	0.273926
1436436_at	299.1	M	0.056152
1436437_at	15.9	A	0.27417
1436438_s_at	410.8	P	0.005859
1436439_at	18.5	A	0.398926
1436440_at	166.9	P	0.010742
1436441_at	82.7	A	0.129639
1436444_at	7.7	A	0.657471
1436445_at	66.5	A	0.303711
1436446_at	985	P	0.000244
1436447_at	203.1	P	0.000244
1436449_at	8.4	A	0.919434
1436450_at	55.5	A	0.129639
1436453_at	18.3	A	0.366211
1436455_at	2.5	A	0.689209
1436456_at	503.6	P	0.000244
1436457_at	188.5	P	0.001221
1436458_at	6.9	A	0.72583
1436459_at	1.8	A	0.98584
1436460_at	383.1	P	0.000244
1436461_at	4.1	A	0.919434
1436463_at	9.6	A	0.72583
1436464_at	12.5	A	0.601074
1436465_at	22.1	A	0.5
1436466_at	158.2	P	0.018555
1436467_at	69.9	A	0.27417
1436468_at	160.1	A	0.111572
1436469_at	79	P	0.037598
1436470_at	13.8	A	0.72583
1436471_at	192.5	P	0.000732
1436472_at	279.5	P	0.046143
1436473_at	61.4	P	0.01416
1436474_at	12.2	A	0.850342
1436475_at	22.7	A	0.27417
1436476_at	197.6	A	0.080566
1436478_at	208.8	P	0.000732
1436481_at	55.7	P	0.005859
1436483_at	12.6	A	0.601074
1436484_at	24.9	A	0.718018
1436485_s_at	55.1	A	0.095215
1436486_x_at	22.1	A	0.398926
1436488_at	2.5	A	0.72583
1436489_x_at	61	M	0.056152
1436491_at	3327.6	P	0.000244
1436492_x_at	7.5	A	0.665527
1436493_at	69.1	A	0.219482
1436496_at	34.8	A	0.149658
1436497_at	6.6	A	0.80542
1436499_at	2575.4	P	0.000244
1436501_at	1.6	A	0.828613
1436502_at	38.9	A	0.398926
1436503_at	2.3	A	0.888428
1436507_at	343.2	P	0.001221
1436508_at	338.3	P	0.000244
1436509_at	1347.1	P	0.000244
1436511_at	1195.2	P	0.001953
1436513_at	118.9	M	0.056152
1436514_at	38.6	A	0.398926
1436515_at	3982.4	P	0.000244
1436516_at	664.7	P	0.000244
1436518_at	275.1	P	0.01416
1436520_at	66.3	A	0.303711
1436521_at	135.8	A	0.095215
1436523_s_at	4256.6	P	0.000244
1436524_at	369.8	P	0.000732
1436526_at	892.8	P	0.000244
1436527_at	15.9	A	0.932373
1436529_at	5.5	A	0.919434
1436530_at	13.8	A	0.80542
1436531_at	468.3	P	0.000244
1436532_at	63.9	A	0.129639
1436533_at	64.8	P	0.018555
1436534_at	143.1	P	0.010742
1436535_at	38.2	A	0.080566
1436536_at	64.2	A	0.398926
1436537_at	99.1	A	0.149658
1436538_at	355.2	P	0.001953
1436539_at	6.8	A	0.943848
1436540_at	667.9	P	0.000244
1436541_at	112.8	P	0.010742
1436543_at	147.9	P	0.000244
1436544_at	2892	P	0.000244
1436545_at	375.8	P	0.046143
1436546_at	24.6	A	0.398926
1436548_at	236.7	P	0.005859
1436550_at	78.8	P	0.000244
1436551_at	65.5	A	0.095215
1436552_at	1	A	0.601074
1436553_at	7	A	0.80542
1436554_at	475.8	P	0.001953
1436555_at	65.6	A	0.19458
1436556_at	61.4	P	0.030273
1436557_at	25.4	A	0.334473
1436560_at	103.4	A	0.219482
1436562_at	1601.1	P	0.000244
1436564_at	131.3	A	0.246094
1436568_at	24.8	A	0.095215
1436569_at	18.1	A	0.219482
1436571_at	996.4	P	0.001221
1436572_at	1296.6	P	0.000244
1436574_at	263.9	P	0.000732
1436575_at	44.6	A	0.107422
1436576_at	1631.5	P	0.000244
1436577_at	68.2	A	0.334473
1436578_at	25.4	A	0.366211
1436579_s_at	6.7	A	0.665527
1436581_at	761.4	P	0.001221
1436582_at	843.3	P	0.000244
1436583_at	60.9	A	0.533936
1436585_at	637.6	P	0.000244
1436587_at	96.3	P	0.023926
1436590_at	217.3	P	0.001953
1436591_at	10	A	0.633789
1436592_at	73.7	A	0.27417
1436593_at	24.8	A	0.633789
1436594_at	274	P	0.000244
1436595_at	593.4	P	0.000732
1436596_at	87.2	P	0.000732
1436597_at	537.1	P	0.000244
1436598_at	1434.7	P	0.000244
1436599_at	6.3	A	0.865723
1436600_at	23.9	A	0.246094
1436601_at	524.9	P	0.000732
1436602_x_at	18.8	A	0.366211
1436603_at	223.2	P	0.008057
1436604_at	279.3	P	0.000244
1436605_at	109	M	0.056152
1436606_at	570.7	P	0.000732
1436607_a_at	132.7	P	0.008057
1436608_at	1688.6	P	0.000244
1436610_at	299.1	P	0.001953
1436611_at	24.2	A	0.389893
1436612_at	39.1	A	0.366211
1436614_at	86.8	P	0.008057
1436617_at	52.1	A	0.246094
1436618_at	88.5	P	0.008057
1436619_at	96.9	A	0.149658
1436621_at	131	A	0.219482
1436622_at	12.2	A	0.828613
1436624_at	79.2	P	0.018555
1436625_at	57.7	A	0.398926
1436626_at	2	A	0.943848
1436627_at	117.4	A	0.111572
1436628_at	3.4	A	0.850342
1436629_at	96.7	A	0.149658
1436630_at	75.1	A	0.466064
1436631_at	132.2	P	0.007813
1436632_at	893.3	P	0.01416
1436633_at	52.8	A	0.080566
1436634_at	4.5	A	0.850342
1436635_at	298.5	P	0.00415
1436636_at	45.5	A	0.080566
1436637_at	290.3	P	0.000244
1436638_at	7.9	A	0.932373
1436640_x_at	338.8	P	0.001953
1436641_at	308.4	P	0.00293
1436642_x_at	119.1	A	0.067627
1436644_x_at	37	A	0.334473
1436646_at	3.4	A	0.850342
1436647_at	94.8	A	0.080566
1436648_at	52.3	A	0.303711
1436649_at	945.1	P	0.000244
1436650_at	6.5	A	0.953857
1436651_at	109.2	P	0.001221
1436652_at	227	P	0.010742
1436654_at	101.8	P	0.018555
1436656_at	5.3	A	0.601074
1436657_at	49.7	A	0.366211
1436659_at	25.2	A	0.5
1436660_at	362.7	P	0.00415
1436661_at	63.5	A	0.067627
1436662_at	2.4	A	0.870361
1436663_at	30.4	A	0.567627
1436666_at	239.9	P	0.001221
1436667_at	5	A	0.828613
1436671_at	14.7	A	0.74707
1436672_at	18.9	A	0.567627
1436673_at	226.7	P	0.00415
1436675_at	4.6	A	0.919434
1436676_at	186	P	0.029053
1436678_at	115.9	P	0.013672
1436679_at	224	P	0.000244
1436683_at	2	A	0.952637
1436685_at	2.8	A	0.969727
1436690_at	12.6	A	0.432373
1436692_at	113.3	P	0.001953
1436694_s_at	23.6	A	0.171387
1436695_x_at	371.1	P	0.005859
1436697_at	396.5	P	0.010742
1436698_x_at	8.2	A	0.466064
1436700_a_at	6	A	0.888428
1436701_at	28.5	A	0.432373
1436702_at	60.1	A	0.129639
1436705_at	806.3	P	0.000244
1436706_at	136.8	P	0.010742
1436709_at	258.9	A	0.067627
1436710_at	166.4	P	0.00293
1436711_at	509.9	P	0.000732
1436712_at	56.7	A	0.111084
1436718_at	5.1	A	0.696289
1436719_at	3.9	A	0.943848
1436720_s_at	1.6	A	0.888428
1436721_x_at	26.8	A	0.5
1436723_at	14.6	A	0.80542
1436725_at	52.1	A	0.219482
1436728_s_at	546.1	P	0.000244
1436729_at	900.8	P	0.000244
1436731_at	9	A	0.870361
1436732_s_at	72	A	0.303711
1436733_at	5.9	A	0.696289
1436734_at	4.4	A	0.850342
1436735_at	363.3	P	0.000244
1436738_at	40.1	A	0.080566
1436739_at	29.7	A	0.432373
1436740_at	2910	P	0.000244
1436741_at	24.5	A	0.19458
1436742_a_at	6	A	0.780518
1436743_at	14.2	A	0.696289
1436744_x_at	2.2	A	0.665527
1436745_at	366.5	P	0.000244
1436749_at	43.6	A	0.19458
1436751_at	25	A	0.466064
1436752_at	228.8	P	0.000244
1436753_at	630.2	P	0.000244
1436754_at	73.5	A	0.171387
1436755_at	81.4	P	0.018555
1436758_at	572.6	P	0.000244
1436764_at	7.8	A	0.753906
1436765_at	6.6	A	0.533936
1436772_at	22.8	A	0.357178
1436774_at	1184.7	P	0.000244
1436777_at	1.4	A	0.567627
1436778_at	37.2	A	0.067627
1436779_at	67.8	A	0.111572
1436785_a_at	10.6	A	0.633789
1436786_at	72.4	M	0.056152
1436787_x_at	45	A	0.366211
1436789_at	68.3	A	0.357666
1436792_at	265.8	P	0.046143
1436793_at	21.5	A	0.366211
1436794_at	8.9	A	0.665527
1436795_at	1272.4	P	0.001221
1436796_at	642	P	0.000732
1436799_at	4.2	A	0.888428
1436800_at	2.2	A	0.665527
1436805_at	397.5	P	0.00415
1436808_x_at	3183.5	P	0.000244
1436811_at	397.8	P	0.005859
1436812_at	950.5	P	0.001221
1436813_x_at	2300.2	P	0.000732
1436814_at	10.3	A	0.828613
1436815_x_at	37.2	A	0.398926
1436817_at	2142.1	P	0.000244
1436818_a_at	797.6	P	0.000732
1436821_at	12.2	A	0.633789
1436825_a_at	18.8	A	0.72583
1436826_at	44.6	A	0.466064
1436827_at	4.5	A	0.80542
1436829_at	43.5	A	0.533936
1436830_at	147.5	P	0.018555
1436831_at	0.6	A	0.94165
1436832_at	380.6	M	0.056152
1436837_at	3.2	A	0.870361
1436841_at	2061.1	P	0.000244
1436842_at	1630.6	P	0.000244
1436843_at	247.8	P	0.00415
1436844_at	1162.5	P	0.000244
1436847_s_at	498.6	P	0.000244
1436850_at	55	A	0.171387
1436852_at	81.7	P	0.023926
1436855_at	118	A	0.219482
1436857_at	4.1	A	0.932373
1436858_at	491.7	P	0.023926
1436860_at	1977.7	P	0.001953
1436864_at	258.1	P	0.001221
1436865_at	432.4	P	0.00415
1436866_at	11.6	A	0.334473
1436867_at	5	A	0.904785
1436868_at	265.8	P	0.001221
1436869_at	69.7	P	0.043945
1436870_s_at	12	A	0.432373
1436873_at	92.3	P	0.023926
1436875_at	20.1	A	0.466064
1436876_at	31.8	A	0.366211
1436877_at	15.3	A	0.753906
1436878_at	16.2	A	0.665527
1436883_at	692.8	P	0.000244
1436888_at	2.2	A	0.943848
1436891_at	71.3	A	0.080566
1436892_at	90.4	P	0.046143
1436894_at	6.3	A	0.943848
1436895_at	991.2	P	0.000732
1436897_at	1542.9	P	0.000244
1436901_at	103.9	A	0.111572
1436903_at	30.7	A	0.111572
1436904_at	23.4	A	0.246094
1436907_at	60.6	P	0.01416
1436911_at	266.3	P	0.000732
1436913_at	203	P	0.00415
1436914_at	450.9	P	0.00293
1436916_at	50.1	A	0.149658
1436918_at	1894.9	P	0.000732
1436919_at	435.7	P	0.00415
1436920_at	1.2	A	0.960449
1436925_at	3668.1	P	0.000244
1436927_at	70.8	P	0.023926
1436931_at	7.1	A	0.567627
1436932_at	19.4	A	0.303711
1436933_at	2011.9	P	0.000244
1436937_at	27.2	A	0.665527
1436938_at	33	A	0.19458
1436939_at	13	A	0.533936
1436941_at	3999	P	0.000244
1436942_at	62.1	A	0.171387
1436943_at	169.1	P	0.023926
1436948_a_at	1.1	A	0.960449
1436957_at	7.6	A	0.601074
1436960_at	688.4	P	0.000244
1436961_at	60.6	A	0.27417
1436962_at	41.2	A	0.080566
1436964_at	35.7	P	0.008057
1436966_at	58.4	P	0.008057
1436967_at	1329.9	P	0.005859
1436968_x_at	56.2	P	0.00293
1436969_at	1.5	A	0.981445
1436972_at	25.8	A	0.303711
1436974_at	39.5	A	0.111572
1436975_at	2.6	A	0.888428
1436976_a_at	586.1	P	0.000244
1436977_at	43.5	A	0.19458
1436978_at	11.7	A	0.665527
1436982_at	4681.4	P	0.000244
1436983_at	2120.3	P	0.000244
1436984_at	440	P	0.000732
1436985_at	485.4	P	0.010742
1436987_at	1.8	A	0.80542
1436988_at	6.5	A	0.780518
1436999_at	176.4	P	0.000244
1437001_at	736.7	P	0.00415
1437002_at	3.9	A	0.696289
1437003_at	193.4	P	0.001953
1437010_a_at	8.6	A	0.246094
1437011_x_at	8.9	A	0.780518
1437017_at	156.4	P	0.037598
1437018_at	32	A	0.398926
1437019_at	209.6	P	0.00293
1437020_at	327.6	P	0.00293
1437021_at	212.8	P	0.005859
1437022_at	1678.3	P	0.000244
1437023_at	577.2	P	0.000244
1437030_at	87.1	A	0.334473
1437031_at	10.9	A	0.624756
1437038_x_at	64.5	A	0.080566
1437040_at	70.8	A	0.27417
1437041_at	1115.5	P	0.000244
1437042_at	1007.9	P	0.000732
1437047_at	45.2	A	0.398926
1437049_at	184.1	P	0.046143
1437056_x_at	15.4	A	0.888428
1437057_at	7.1	A	0.53418
1437058_at	123.5	P	0.037598
1437059_at	21.5	A	0.5
1437060_at	5.7	A	0.780518
1437063_at	2.6	A	0.888428
1437064_at	115.2	P	0.023926
1437065_at	799.8	P	0.000732
1437066_at	305	P	0.000732
1437068_at	54.4	P	0.001221
1437069_at	1283.8	P	0.000244
1437070_at	702.5	P	0.000244
1437071_at	107.6	P	0.00415
1437072_at	1373.7	P	0.000244
1437073_x_at	3812.3	P	0.000244
1437075_at	8	A	0.688477
1437076_at	35.5	A	0.334473
1437077_at	959.6	P	0.005859
1437079_at	62.8	P	0.000244
1437083_at	14.8	A	0.665527
1437084_at	58.3	A	0.27417
1437085_at	161	P	0.00293
1437086_at	5	A	0.633789
1437087_at	164.3	P	0.001221
1437088_at	743.2	P	0.000244
1437089_at	163.3	M	0.056152
1437090_at	35.1	A	0.5
1437091_at	60.6	A	0.27417
1437092_at	2.2	A	0.981445
1437093_at	4.7	A	0.79834
1437094_x_at	71.5	A	0.219482
1437095_at	4.5	A	0.98584
1437096_at	1.5	A	0.953857
1437098_x_at	43.4	P	0.01416
1437104_at	68.7	A	0.149658
1437105_at	1883.6	P	0.000244
1437106_at	142.1	P	0.005859
1437107_at	180.4	P	0.005859
1437108_at	337.1	P	0.023926
1437109_s_at	2375.3	P	0.000244
1437114_at	212.2	P	0.000732
1437115_at	607.9	P	0.01416
1437116_at	29.4	M	0.056152
1437117_at	4582.5	P	0.000244
1437118_at	102.1	A	0.080566
1437119_at	276.6	P	0.030273
1437121_at	1847.8	P	0.000732
1437122_at	1958	P	0.000244
1437123_at	1.9	A	0.696289
1437124_at	352.6	P	0.00415
1437125_at	15.9	A	0.601074
1437126_at	988.6	P	0.000244
1437127_at	128.1	P	0.018555
1437128_a_at	543.5	P	0.00415
1437129_at	1062.6	P	0.000244
1437130_at	21.2	A	0.144531
1437135_at	116.3	P	0.010742
1437136_at	500.8	P	0.000244
1437137_at	11.4	A	0.5
1437139_at	28.2	A	0.188721
1437140_at	4.9	A	0.943848
1437146_x_at	4183	P	0.000244
1437147_at	13.9	A	0.633789
1437149_at	1026.8	P	0.00415
1437150_at	53.7	P	0.046143
1437151_at	1293.4	P	0.001221
1437152_at	338	P	0.000732
