

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1416362_a_at	1407.3
1416363_at	54.9
1416364_at	4627.6
1416365_at	3582.6
1416366_at	1102.7
1416367_at	142.8
1416368_at	35.1
1416369_at	645.1
1416370_at	252.6
1416371_at	3.6
1416372_at	856.9
1416373_at	123.3
1416374_at	1065.9
1416375_at	163.7
1416376_at	64.7
1416377_at	432.8
1416378_at	173.7
1416379_at	573.3
1416380_at	218.8
1416381_a_at	1361.8
1416382_at	550.4
1416383_a_at	22.1
1416384_a_at	1106.7
1416385_a_at	1321.4
1416386_a_at	1312.5
1416387_at	719.9
1416388_at	156.2
1416389_a_at	898.9
1416390_at	49.5
1416391_at	1336
1416392_a_at	517.8
1416393_at	2674.7
1416394_at	2907.7
1416395_at	334.4
1416396_at	37.1
1416397_at	22.2
1416398_at	14.3
1416399_a_at	1215.5
1416400_at	164.3
1416401_at	573.5
1416402_at	74
1416403_at	21.7
1416404_s_at	8743.8
1416405_at	1.8
1416406_at	680.8
1416407_at	359.3
1416408_at	209.4
1416409_at	300.7
1416410_at	166.6
1416411_at	53.6
1416412_at	182.6
1416413_at	7.3
1416414_at	64.7
1416415_a_at	3713.6
1416416_x_at	69.1
1416417_a_at	9040.1
1416418_at	59.5
1416419_s_at	126.2
1416420_a_at	9308
1416421_a_at	2295.1
1416422_a_at	511
1416423_x_at	208.4
1416424_at	81
1416425_at	128.4
1416426_at	297.6
1416427_at	565
1416428_at	496.3
1416429_a_at	849.5
1416430_at	584.7
1416431_at	128.5
1416432_at	365.8
1416433_at	732.4
1416434_at	6.1
1416435_at	1.4
1416436_a_at	180.2
1416437_a_at	996.5
1416438_at	3190.5
1416439_at	395.3
1416440_at	1609.9
1416441_at	8.7
1416442_at	368.4
1416443_a_at	611.4
1416444_at	2.4
1416445_at	572.8
1416446_at	685.6
1416447_at	262
1416448_at	31.7
1416449_x_at	1389.7
1416450_at	70.3
1416451_s_at	395
1416452_at	599.6
1416453_x_at	7798.6
1416454_s_at	84
1416455_a_at	1.4
1416456_a_at	1.6
1416457_at	6.5
1416458_at	364.7
